,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
89,benchmark-17,0.013512134552001953,0.0320279598236084,4,2,9
90,benchmark-18,0.022519350051879883,0.08307194709777832,9,2,0
91,benchmark-18,0.023019790649414062,0.08557319641113281,9,2,1
92,benchmark-18,0.02251887321472168,0.08407306671142578,9,2,2
93,benchmark-18,0.022519588470458984,0.08507347106933594,9,2,3
94,benchmark-18,0.022519588470458984,0.08507490158081055,9,2,4
95,benchmark-18,0.023020267486572266,0.08557438850402832,9,2,5
96,benchmark-18,0.0220186710357666,0.08307194709777832,9,2,6
97,benchmark-18,0.022519588470458984,0.0835719108581543,9,2,7
98,benchmark-18,0.022019147872924805,0.08257031440734863,9,2,8
99,benchmark-18,0.022519588470458984,0.08457374572753906,9,2,9
100,benchmark-19,0.04303717613220215,0.2061777114868164,12,2,0
101,benchmark-19,0.04353737831115723,0.20217347145080566,12,2,1
102,benchmark-19,0.04253673553466797,0.1986699104309082,12,2,2
103,benchmark-19,0.04353737831115723,0.20517754554748535,12,2,3
104,benchmark-19,0.0465397834777832,0.2036755084991455,12,2,4
105,benchmark-19,0.045038461685180664,0.2036738395690918,12,2,5
106,benchmark-19,0.04203629493713379,0.194166898727417,12,2,6
107,benchmark-19,0.04303693771362305,0.20517706871032715,12,2,7
108,benchmark-19,0.045038461685180664,0.20267486572265625,12,2,8
109,benchmark-19,0.04353785514831543,0.19967126846313477,12,2,9
110,benchmark-2,0.007006168365478516,0.015512943267822266,3,2,0
111,benchmark-2,0.007005929946899414,0.015012979507446289,3,2,1
112,benchmark-2,0.0070056915283203125,0.015512704849243164,3,2,2
113,benchmark-2,0.007506370544433594,0.015513181686401367,3,2,3
114,benchmark-2,0.007506847381591797,0.01651477813720703,3,2,4
115,benchmark-2,0.007006406784057617,0.015013456344604492,3,2,5
116,benchmark-2,0.007506370544433594,0.01551365852355957,3,2,6
117,benchmark-2,0.007006168365478516,0.015012502670288086,3,2,7
118,benchmark-2,0.008006572723388672,0.01651477813720703,3,2,8
119,benchmark-2,0.007005929946899414,0.015513181686401367,3,2,9
120,benchmark-20,0.011009454727172852,0.02902507781982422,5,2,0
121,benchmark-20,0.010008811950683594,0.027524709701538086,5,2,1
122,benchmark-20,0.009508371353149414,0.0270235538482666,5,2,2
123,benchmark-20,0.010008811950683594,0.02852487564086914,5,2,3
124,benchmark-20,0.01050877571105957,0.02902531623840332,5,2,4
125,benchmark-20,0.01050877571105957,0.02802419662475586,5,2,5
126,benchmark-20,0.010008573532104492,0.02802443504333496,5,2,6
127,benchmark-20,0.01050877571105957,0.029025793075561523,5,2,7
128,benchmark-20,0.01000833511352539,0.027522802352905273,5,2,8
129,benchmark-20,0.010008573532104492,0.027523279190063477,5,2,9
130,benchmark-21,0.004003286361694336,0.01150965690612793,3,4,0
131,benchmark-21,0.003503084182739258,0.010509014129638672,3,4,1
132,benchmark-21,0.003503084182739258,0.01050877571105957,3,4,2
133,benchmark-21,0.0035028457641601562,0.010508537292480469,3,4,3
134,benchmark-21,0.004003763198852539,0.011009693145751953,3,4,4
135,benchmark-21,0.0035026073455810547,0.01150965690612793,3,4,5
136,benchmark-21,0.003503561019897461,0.010509490966796875,3,4,6
137,benchmark-21,0.003503084182739258,0.010509014129638672,3,4,7
138,benchmark-21,0.0035028457641601562,0.010008811950683594,3,4,8
139,benchmark-21,0.003503084182739258,0.010509252548217773,3,4,9
140,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,0
141,benchmark-22,0.0030024051666259766,0.0030024051666259766,1,4,1
