,benchmark,solution_time,calculation_time,solution_horizon,number_of_robots,attempt
0,benchmark-1,0.009007930755615234,0.023019075393676758,4,2,
1,benchmark-1,0.00850677490234375,0.023019075393676758,4,2,
2,benchmark-1,0.008507490158081055,0.023019075393676758,4,2,
3,benchmark-1,0.008507251739501953,0.023019075393676758,4,2,
4,benchmark-1,0.008507251739501953,0.023019075393676758,4,2,
5,benchmark-1,0.009007692337036133,0.023019075393676758,4,2,
6,benchmark-1,0.009508371353149414,0.023019075393676758,4,2,
7,benchmark-1,0.009508132934570312,0.023019075393676758,4,2,
8,benchmark-1,0.009007930755615234,0.023019075393676758,4,2,
9,benchmark-1,0.009508609771728516,0.023019075393676758,4,2,
10,benchmark-10,0.003002643585205078,0.006505727767944336,2,4,
11,benchmark-10,0.0035033226013183594,0.006505727767944336,2,4,
12,benchmark-10,0.0035028457641601562,0.006505727767944336,2,4,
13,benchmark-10,0.0030024051666259766,0.006505727767944336,2,4,
14,benchmark-10,0.0035033226013183594,0.006505727767944336,2,4,
15,benchmark-10,0.003503084182739258,0.006505727767944336,2,4,
16,benchmark-10,0.004003286361694336,0.006505727767944336,2,4,
17,benchmark-10,0.0030024051666259766,0.006505727767944336,2,4,
18,benchmark-10,0.0035028457641601562,0.006505727767944336,2,4,
19,benchmark-10,0.0035028457641601562,0.006505727767944336,2,4,
20,benchmark-11,0.016013145446777344,0.026521921157836914,3,4,
21,benchmark-11,0.015012502670288086,0.026521921157836914,3,4,
22,benchmark-11,0.01451253890991211,0.026521921157836914,3,4,
23,benchmark-11,0.014512777328491211,0.026521921157836914,3,4,
24,benchmark-11,0.014512062072753906,0.026521921157836914,3,4,
25,benchmark-11,0.014512062072753906,0.026521921157836914,3,4,
26,benchmark-11,0.014512777328491211,0.026521921157836914,3,4,
27,benchmark-11,0.01451253890991211,0.026521921157836914,3,4,
28,benchmark-11,0.01451253890991211,0.026521921157836914,3,4,
29,benchmark-11,0.01451253890991211,0.026521921157836914,3,4,
30,benchmark-12,0.0030028820037841797,0.010008096694946289,3,6,
31,benchmark-12,0.0030028820037841797,0.010008096694946289,3,6,
32,benchmark-12,0.003503561019897461,0.010008096694946289,3,6,
33,benchmark-12,0.0030028820037841797,0.010008096694946289,3,6,
34,benchmark-12,0.0030028820037841797,0.010008096694946289,3,6,
35,benchmark-12,0.0040035247802734375,0.010008096694946289,3,6,
36,benchmark-12,0.003503084182739258,0.010008096694946289,3,6,
37,benchmark-12,0.003002643585205078,0.010008096694946289,3,6,
38,benchmark-12,0.0035028457641601562,0.010008096694946289,3,6,
39,benchmark-12,0.0030024051666259766,0.010008096694946289,3,6,
40,benchmark-13,0.007506370544433594,0.03152346611022949,7,2,
41,benchmark-13,0.008553266525268555,0.03152346611022949,7,2,
42,benchmark-13,0.008006811141967773,0.03152346611022949,7,2,
43,benchmark-13,0.0070056915283203125,0.03152346611022949,7,2,
44,benchmark-13,0.007006168365478516,0.03152346611022949,7,2,
45,benchmark-13,0.0070056915283203125,0.03152346611022949,7,2,
46,benchmark-13,0.006505727767944336,0.03152346611022949,7,2,
47,benchmark-13,0.006505727767944336,0.03152346611022949,7,2,
48,benchmark-13,0.006505012512207031,0.03152346611022949,7,2,
49,benchmark-13,0.006505250930786133,0.03152346611022949,7,2,
50,benchmark-14,0.0055048465728759766,0.015013456344604492,4,2,
51,benchmark-14,0.005505084991455078,0.015013456344604492,4,2,
52,benchmark-14,0.0055043697357177734,0.015013456344604492,4,2,
53,benchmark-14,0.005505084991455078,0.015013456344604492,4,2,
54,benchmark-14,0.0055048465728759766,0.015013456344604492,4,2,
55,benchmark-14,0.005504608154296875,0.015013456344604492,4,2,
56,benchmark-14,0.0055048465728759766,0.015013456344604492,4,2,
57,benchmark-14,0.0055043697357177734,0.015013456344604492,4,2,
58,benchmark-14,0.005505084991455078,0.015013456344604492,4,2,
59,benchmark-14,0.005504608154296875,0.015013456344604492,4,2,
60,benchmark-15,0.027523517608642578,0.07756662368774414,10,2,
61,benchmark-15,0.028023719787597656,0.07756662368774414,10,2,
62,benchmark-15,0.02752399444580078,0.07756662368774414,10,2,
63,benchmark-15,0.02802443504333496,0.07756662368774414,10,2,
64,benchmark-15,0.02802419662475586,0.07756662368774414,10,2,
65,benchmark-15,0.027523279190063477,0.07756662368774414,10,2,
66,benchmark-15,0.02802419662475586,0.07756662368774414,10,2,
67,benchmark-15,0.02752375602722168,0.07756662368774414,10,2,
68,benchmark-15,0.028023242950439453,0.07756662368774414,10,2,
69,benchmark-15,0.028024673461914062,0.07756662368774414,10,2,
70,benchmark-16,0.009508609771728516,0.026022911071777344,5,2,
71,benchmark-16,0.009507894515991211,0.026022911071777344,5,2,
72,benchmark-16,0.010008573532104492,0.026022911071777344,5,2,
73,benchmark-16,0.009508132934570312,0.026022911071777344,5,2,
74,benchmark-16,0.009508371353149414,0.026022911071777344,5,2,
75,benchmark-16,0.010008811950683594,0.026022911071777344,5,2,
76,benchmark-16,0.010008573532104492,0.026022911071777344,5,2,
77,benchmark-16,0.009508371353149414,0.026022911071777344,5,2,
78,benchmark-16,0.009508609771728516,0.026022911071777344,5,2,
79,benchmark-16,0.010009288787841797,0.026022911071777344,5,2,
80,benchmark-17,0.012009620666503906,0.029524564743041992,4,2,
81,benchmark-17,0.012010335922241211,0.029524564743041992,4,2,
82,benchmark-17,0.012009859085083008,0.029524564743041992,4,2,
83,benchmark-17,0.012510538101196289,0.029524564743041992,4,2,
84,benchmark-17,0.012010574340820312,0.029524564743041992,4,2,
85,benchmark-17,0.012010574340820312,0.029524564743041992,4,2,
86,benchmark-17,0.012010335922241211,0.029524564743041992,4,2,
87,benchmark-17,0.012510299682617188,0.029524564743041992,4,2,
88,benchmark-17,0.012510299682617188,0.029524564743041992,4,2,
89,benchmark-17,0.012511014938354492,0.029524564743041992,4,2,
90,benchmark-18,0.022019147872924805,0.08056902885437012,9,2,
91,benchmark-18,0.022520065307617188,0.08056902885437012,9,2,
92,benchmark-18,0.022519588470458984,0.08056902885437012,9,2,
93,benchmark-18,0.022018909454345703,0.08056902885437012,9,2,
94,benchmark-18,0.023520231246948242,0.08056902885437012,9,2,
95,benchmark-18,0.022019386291503906,0.08056902885437012,9,2,
96,benchmark-18,0.022519350051879883,0.08056902885437012,9,2,
97,benchmark-18,0.0220186710357666,0.08056902885437012,9,2,
98,benchmark-18,0.0220186710357666,0.08056902885437012,9,2,
99,benchmark-18,0.022519588470458984,0.08056902885437012,9,2,
100,benchmark-19,0.04103541374206543,0.19116497039794922,12,2,
101,benchmark-19,0.043036699295043945,0.19116497039794922,12,2,
102,benchmark-19,0.04153561592102051,0.19116497039794922,12,2,
103,benchmark-19,0.04003453254699707,0.19116497039794922,12,2,
104,benchmark-19,0.04003429412841797,0.19116497039794922,12,2,
105,benchmark-19,0.04053473472595215,0.19116497039794922,12,2,
106,benchmark-19,0.04203605651855469,0.19116497039794922,12,2,
107,benchmark-19,0.03953385353088379,0.19116497039794922,12,2,
108,benchmark-19,0.04003477096557617,0.19116497039794922,12,2,
109,benchmark-19,0.04053497314453125,0.19116497039794922,12,2,
110,benchmark-2,0.006505489349365234,0.014512062072753906,3,2,
111,benchmark-2,0.006505727767944336,0.014512062072753906,3,2,
112,benchmark-2,0.007005929946899414,0.014512062072753906,3,2,
113,benchmark-2,0.0065059661865234375,0.014512062072753906,3,2,
114,benchmark-2,0.007006406784057617,0.014512062072753906,3,2,
115,benchmark-2,0.007006168365478516,0.014512062072753906,3,2,
116,benchmark-2,0.006505727767944336,0.014512062072753906,3,2,
117,benchmark-2,0.006505250930786133,0.014512062072753906,3,2,
118,benchmark-2,0.007005929946899414,0.014512062072753906,3,2,
119,benchmark-2,0.007006406784057617,0.014512062072753906,3,2,
120,benchmark-20,0.009007930755615234,0.026023149490356445,5,2,
121,benchmark-20,0.009508132934570312,0.026023149490356445,5,2,
122,benchmark-20,0.009508371353149414,0.026023149490356445,5,2,
123,benchmark-20,0.009508609771728516,0.026023149490356445,5,2,
124,benchmark-20,0.009008169174194336,0.026023149490356445,5,2,
125,benchmark-20,0.009508371353149414,0.026023149490356445,5,2,
126,benchmark-20,0.009007453918457031,0.026023149490356445,5,2,
127,benchmark-20,0.009508132934570312,0.026023149490356445,5,2,
128,benchmark-20,0.009007692337036133,0.026023149490356445,5,2,
129,benchmark-20,0.009508132934570312,0.026023149490356445,5,2,
130,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,
131,benchmark-21,0.0035033226013183594,0.010509490966796875,3,4,
132,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,
133,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,
134,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,
135,benchmark-21,0.003002643585205078,0.010509490966796875,3,4,
136,benchmark-21,0.003503561019897461,0.010509490966796875,3,4,
137,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,
138,benchmark-21,0.0035033226013183594,0.010509490966796875,3,4,
139,benchmark-21,0.0035033226013183594,0.010509490966796875,3,4,
140,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,
141,benchmark-22,0.0030028820037841797,0.003503084182739258,1,4,
142,benchmark-22,0.0030024051666259766,0.003503084182739258,1,4,
143,benchmark-22,0.0035028457641601562,0.003503084182739258,1,4,
144,benchmark-22,0.003002166748046875,0.003503084182739258,1,4,
145,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,
146,benchmark-22,0.003002643585205078,0.003503084182739258,1,4,
147,benchmark-22,0.0035033226013183594,0.003503084182739258,1,4,
148,benchmark-22,0.0035026073455810547,0.003503084182739258,1,4,
149,benchmark-22,0.0035033226013183594,0.003503084182739258,1,4,
150,benchmark-23,0.02852487564086914,0.054046630859375,4,4,
151,benchmark-23,0.02902507781982422,0.054046630859375,4,4,
152,benchmark-23,0.030025720596313477,0.054046630859375,4,4,
153,benchmark-23,0.030025720596313477,0.054046630859375,4,4,
154,benchmark-23,0.030025005340576172,0.054046630859375,4,4,
155,benchmark-23,0.032027482986450195,0.054046630859375,4,4,
156,benchmark-23,0.03102874755859375,0.054046630859375,4,4,
157,benchmark-23,0.030526399612426758,0.054046630859375,4,4,
158,benchmark-23,0.0320277214050293,0.054046630859375,4,4,
159,benchmark-23,0.030526161193847656,0.054046630859375,4,4,
160,benchmark-24,0.011510133743286133,0.026021957397460938,4,3,
161,benchmark-24,0.011510848999023438,0.026021957397460938,4,3,
162,benchmark-24,0.011509895324707031,0.026021957397460938,4,3,
163,benchmark-24,0.01150965690612793,0.026021957397460938,4,3,
164,benchmark-24,0.011509895324707031,0.026021957397460938,4,3,
165,benchmark-24,0.011509895324707031,0.026021957397460938,4,3,
166,benchmark-24,0.012010335922241211,0.026021957397460938,4,3,
167,benchmark-24,0.015012741088867188,0.026021957397460938,4,3,
168,benchmark-24,0.011510372161865234,0.026021957397460938,4,3,
169,benchmark-24,0.012010574340820312,0.026021957397460938,4,3,
170,benchmark-25,0.06355404853820801,0.3312845230102539,15,2,
171,benchmark-25,0.06705760955810547,0.3312845230102539,15,2,
172,benchmark-25,0.06505608558654785,0.3312845230102539,15,2,
173,benchmark-25,0.06405496597290039,0.3312845230102539,15,2,
174,benchmark-25,0.06305408477783203,0.3312845230102539,15,2,
175,benchmark-25,0.06555652618408203,0.3312845230102539,15,2,
176,benchmark-25,0.06455516815185547,0.3312845230102539,15,2,
177,benchmark-25,0.06255364418029785,0.3312845230102539,15,2,
178,benchmark-25,0.06305408477783203,0.3312845230102539,15,2,
179,benchmark-25,0.06455564498901367,0.3312845230102539,15,2,
180,benchmark-26,0.007006168365478516,0.021518230438232422,5,4,
181,benchmark-26,0.007005929946899414,0.021518230438232422,5,4,
182,benchmark-26,0.007005929946899414,0.021518230438232422,5,4,
183,benchmark-26,0.007506608963012695,0.021518230438232422,5,4,
184,benchmark-26,0.007506132125854492,0.021518230438232422,5,4,
185,benchmark-26,0.007006168365478516,0.021518230438232422,5,4,
186,benchmark-26,0.007506847381591797,0.021518230438232422,5,4,
187,benchmark-26,0.007006168365478516,0.021518230438232422,5,4,
188,benchmark-26,0.007506608963012695,0.021518230438232422,5,4,
189,benchmark-26,0.008006572723388672,0.021518230438232422,5,4,
190,benchmark-27,0.7311272621154785,1.3171308040618896,7,8,
191,benchmark-27,0.7276244163513184,1.3171308040618896,7,8,
192,benchmark-27,0.740135669708252,1.3171308040618896,7,8,
193,benchmark-27,0.7181165218353271,1.3171308040618896,7,8,
194,benchmark-27,0.7306275367736816,1.3171308040618896,7,8,
195,benchmark-27,0.7281253337860107,1.3171308040618896,7,8,
196,benchmark-27,0.7236218452453613,1.3171308040618896,7,8,
197,benchmark-27,0.720618486404419,1.3171308040618896,7,8,
198,benchmark-27,0.7346310615539551,1.3171308040618896,7,8,
199,benchmark-27,0.7341306209564209,1.3171308040618896,7,8,
200,benchmark-28,0.0030024051666259766,0.009007692337036133,3,2,
201,benchmark-28,0.003002643585205078,0.009007692337036133,3,2,
202,benchmark-28,0.003002643585205078,0.009007692337036133,3,2,
203,benchmark-28,0.0030024051666259766,0.009007692337036133,3,2,
204,benchmark-28,0.003002643585205078,0.009007692337036133,3,2,
205,benchmark-28,0.0035037994384765625,0.009007692337036133,3,2,
206,benchmark-28,0.003503084182739258,0.009007692337036133,3,2,
207,benchmark-28,0.0030024051666259766,0.009007692337036133,3,2,
208,benchmark-28,0.0030024051666259766,0.009007692337036133,3,2,
209,benchmark-28,0.0030024051666259766,0.009007692337036133,3,2,
210,benchmark-29,0.0030024051666259766,0.015512943267822266,5,3,
211,benchmark-29,0.0035033226013183594,0.015512943267822266,5,3,
212,benchmark-29,0.003503084182739258,0.015512943267822266,5,3,
213,benchmark-29,0.0035033226013183594,0.015512943267822266,5,3,
214,benchmark-29,0.0035033226013183594,0.015512943267822266,5,3,
215,benchmark-29,0.003503561019897461,0.015512943267822266,5,3,
216,benchmark-29,0.0035028457641601562,0.015512943267822266,5,3,
217,benchmark-29,0.0035026073455810547,0.015512943267822266,5,3,
218,benchmark-29,0.003503084182739258,0.015512943267822266,5,3,
219,benchmark-29,0.0035033226013183594,0.015512943267822266,5,3,
220,benchmark-3,0.017515182495117188,0.059050559997558594,8,2,
221,benchmark-3,0.018015384674072266,0.059050559997558594,8,2,
222,benchmark-3,0.018015146255493164,0.059050559997558594,8,2,
223,benchmark-3,0.018515586853027344,0.059050559997558594,8,2,
224,benchmark-3,0.019516706466674805,0.059050559997558594,8,2,
225,benchmark-3,0.017515182495117188,0.059050559997558594,8,2,
226,benchmark-3,0.019016504287719727,0.059050559997558594,8,2,
227,benchmark-3,0.018515825271606445,0.059050559997558594,8,2,
228,benchmark-3,0.019016504287719727,0.059050559997558594,8,2,
229,benchmark-3,0.018515348434448242,0.059050559997558594,8,2,
230,benchmark-30,0.004003047943115234,0.02752208709716797,7,3,
231,benchmark-30,0.004503965377807617,0.02752208709716797,7,3,
232,benchmark-30,0.004503965377807617,0.02752208709716797,7,3,
233,benchmark-30,0.004503965377807617,0.02752208709716797,7,3,
234,benchmark-30,0.004003763198852539,0.02752208709716797,7,3,
235,benchmark-30,0.0040035247802734375,0.02752208709716797,7,3,
236,benchmark-30,0.004003763198852539,0.02752208709716797,7,3,
237,benchmark-30,0.004503965377807617,0.02752208709716797,7,3,
238,benchmark-30,0.0040035247802734375,0.02752208709716797,7,3,
239,benchmark-30,0.003503084182739258,0.02752208709716797,7,3,
240,benchmark-31,0.030525922775268555,0.05554819107055664,5,3,
241,benchmark-31,0.030025959014892578,0.05554819107055664,5,3,
242,benchmark-31,0.03002619743347168,0.05554819107055664,5,3,
243,benchmark-31,0.030025720596313477,0.05554819107055664,5,3,
244,benchmark-31,0.030525922775268555,0.05554819107055664,5,3,
245,benchmark-31,0.030526161193847656,0.05554819107055664,5,3,
246,benchmark-31,0.03052663803100586,0.05554819107055664,5,3,
247,benchmark-31,0.030526399612426758,0.05554819107055664,5,3,
248,benchmark-31,0.030025720596313477,0.05554819107055664,5,3,
249,benchmark-31,0.030025720596313477,0.05554819107055664,5,3,
250,benchmark-32,0.005003929138183594,0.008507251739501953,2,3,
251,benchmark-32,0.0050046443939208984,0.008507251739501953,2,3,
252,benchmark-32,0.005004167556762695,0.008507251739501953,2,3,
253,benchmark-32,0.005004405975341797,0.008507251739501953,2,3,
254,benchmark-32,0.0050048828125,0.008507251739501953,2,3,
255,benchmark-32,0.0055048465728759766,0.008507251739501953,2,3,
256,benchmark-32,0.0050048828125,0.008507251739501953,2,3,
257,benchmark-32,0.0055048465728759766,0.008507251739501953,2,3,
258,benchmark-32,0.005004405975341797,0.008507251739501953,2,3,
259,benchmark-32,0.005004167556762695,0.008507251739501953,2,3,
260,benchmark-33,0.003002166748046875,0.012009859085083008,4,3,
261,benchmark-33,0.003002643585205078,0.012009859085083008,4,3,
262,benchmark-33,0.003002643585205078,0.012009859085083008,4,3,
263,benchmark-33,0.003002643585205078,0.012009859085083008,4,3,
264,benchmark-33,0.0030024051666259766,0.012009859085083008,4,3,
265,benchmark-33,0.0030024051666259766,0.012009859085083008,4,3,
266,benchmark-33,0.0035028457641601562,0.012009859085083008,4,3,
267,benchmark-33,0.0035028457641601562,0.012009859085083008,4,3,
268,benchmark-33,0.0030031204223632812,0.012009859085083008,4,3,
269,benchmark-33,0.003503084182739258,0.012009859085083008,4,3,
270,benchmark-34,0.003502368927001953,0.013010740280151367,4,3,
271,benchmark-34,0.003503084182739258,0.013010740280151367,4,3,
272,benchmark-34,0.0030024051666259766,0.013010740280151367,4,3,
273,benchmark-34,0.003002643585205078,0.013010740280151367,4,3,
274,benchmark-34,0.0030024051666259766,0.013010740280151367,4,3,
275,benchmark-34,0.003503084182739258,0.013010740280151367,4,3,
276,benchmark-34,0.003002166748046875,0.013010740280151367,4,3,
277,benchmark-34,0.0030024051666259766,0.013010740280151367,4,3,
278,benchmark-34,0.0035026073455810547,0.013010740280151367,4,3,
279,benchmark-34,0.003002643585205078,0.013010740280151367,4,3,
280,benchmark-35,0.004003047943115234,0.029524803161621094,8,3,
281,benchmark-35,0.004003286361694336,0.029524803161621094,8,3,
282,benchmark-35,0.0035028457641601562,0.029524803161621094,8,3,
283,benchmark-35,0.003503084182739258,0.029524803161621094,8,3,
284,benchmark-35,0.003503084182739258,0.029524803161621094,8,3,
285,benchmark-35,0.004003286361694336,0.029524803161621094,8,3,
286,benchmark-35,0.0040035247802734375,0.029524803161621094,8,3,
287,benchmark-35,0.004003286361694336,0.029524803161621094,8,3,
288,benchmark-35,0.0040035247802734375,0.029524803161621094,8,3,
289,benchmark-35,0.003503084182739258,0.029524803161621094,8,3,
290,benchmark-36,0.014512777328491211,0.03302812576293945,6,3,
291,benchmark-36,0.01451253890991211,0.03302812576293945,6,3,
292,benchmark-36,0.01451253890991211,0.03302812576293945,6,3,
293,benchmark-36,0.01451253890991211,0.03302812576293945,6,3,
294,benchmark-36,0.01401209831237793,0.03302812576293945,6,3,
295,benchmark-36,0.01401209831237793,0.03302812576293945,6,3,
296,benchmark-36,0.01451253890991211,0.03302812576293945,6,3,
297,benchmark-36,0.014512300491333008,0.03302812576293945,6,3,
298,benchmark-36,0.014511585235595703,0.03302812576293945,6,3,
299,benchmark-36,0.014512300491333008,0.03302812576293945,6,3,
300,benchmark-37,0.005004167556762695,0.016013622283935547,4,3,
301,benchmark-37,0.005004405975341797,0.016013622283935547,4,3,
302,benchmark-37,0.0050048828125,0.016013622283935547,4,3,
303,benchmark-37,0.005004405975341797,0.016013622283935547,4,3,
304,benchmark-37,0.0050048828125,0.016013622283935547,4,3,
305,benchmark-37,0.005003452301025391,0.016013622283935547,4,3,
306,benchmark-37,0.005004167556762695,0.016013622283935547,4,3,
307,benchmark-37,0.005004167556762695,0.016013622283935547,4,3,
308,benchmark-37,0.0050046443939208984,0.016013622283935547,4,3,
309,benchmark-37,0.005004167556762695,0.016013622283935547,4,3,
310,benchmark-38,0.0040035247802734375,0.028025388717651367,8,3,
311,benchmark-38,0.0035028457641601562,0.028025388717651367,8,3,
312,benchmark-38,0.0035028457641601562,0.028025388717651367,8,3,
313,benchmark-38,0.0040035247802734375,0.028025388717651367,8,3,
314,benchmark-38,0.0035028457641601562,0.028025388717651367,8,3,
315,benchmark-38,0.004003763198852539,0.028025388717651367,8,3,
316,benchmark-38,0.003503084182739258,0.028025388717651367,8,3,
317,benchmark-38,0.003503084182739258,0.028025388717651367,8,3,
318,benchmark-38,0.0040035247802734375,0.028025388717651367,8,3,
319,benchmark-38,0.0035028457641601562,0.028025388717651367,8,3,
320,benchmark-39,0.005003929138183594,0.058550119400024414,13,5,
321,benchmark-39,0.005004405975341797,0.058550119400024414,13,5,
322,benchmark-39,0.004503965377807617,0.058550119400024414,13,5,
323,benchmark-39,0.0050046443939208984,0.058550119400024414,13,5,
324,benchmark-39,0.005004167556762695,0.058550119400024414,13,5,
325,benchmark-39,0.005004167556762695,0.058550119400024414,13,5,
326,benchmark-39,0.004503965377807617,0.058550119400024414,13,5,
327,benchmark-39,0.005004167556762695,0.058550119400024414,13,5,
328,benchmark-39,0.005003929138183594,0.058550119400024414,13,5,
329,benchmark-39,0.005004167556762695,0.058550119400024414,13,5,
330,benchmark-4,0.07906723022460938,0.18816137313842773,8,3,
331,benchmark-4,0.0810697078704834,0.18816137313842773,8,3,
332,benchmark-4,0.07756614685058594,0.18816137313842773,8,3,
333,benchmark-4,0.07706618309020996,0.18816137313842773,8,3,
334,benchmark-4,0.07806706428527832,0.18816137313842773,8,3,
335,benchmark-4,0.07656574249267578,0.18816137313842773,8,3,
336,benchmark-4,0.07656574249267578,0.18816137313842773,8,3,
337,benchmark-4,0.07656598091125488,0.18816137313842773,8,3,
338,benchmark-4,0.07806682586669922,0.18816137313842773,8,3,
339,benchmark-4,0.0785675048828125,0.18816137313842773,8,3,
340,benchmark-40,0.2792396545410156,0.6155281066894531,9,5,
341,benchmark-40,0.2802402973175049,0.6155281066894531,9,5,
342,benchmark-40,0.280240535736084,0.6155281066894531,9,5,
343,benchmark-40,0.2827427387237549,0.6155281066894531,9,5,
344,benchmark-40,0.2792396545410156,0.6155281066894531,9,5,
345,benchmark-40,0.27873897552490234,0.6155281066894531,9,5,
346,benchmark-40,0.2792398929595947,0.6155281066894531,9,5,
347,benchmark-40,0.2872462272644043,0.6155281066894531,9,5,
348,benchmark-40,0.2802402973175049,0.6155281066894531,9,5,
349,benchmark-40,0.2817420959472656,0.6155281066894531,9,5,
350,benchmark-41,0.004003286361694336,0.02301931381225586,6,5,
351,benchmark-41,0.004505157470703125,0.02301931381225586,6,5,
352,benchmark-41,0.004003286361694336,0.02301931381225586,6,5,
353,benchmark-41,0.0035033226013183594,0.02301931381225586,6,5,
354,benchmark-41,0.0040035247802734375,0.02301931381225586,6,5,
355,benchmark-41,0.004003763198852539,0.02301931381225586,6,5,
356,benchmark-41,0.004003763198852539,0.02301931381225586,6,5,
357,benchmark-41,0.004003763198852539,0.02301931381225586,6,5,
358,benchmark-41,0.004003763198852539,0.02301931381225586,6,5,
