,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
52,benchmark-14,0.0035028457641601562,0.010509252548217773,4,2,2
53,benchmark-14,0.003503084182739258,0.010508298873901367,4,2,3
54,benchmark-14,0.0030028820037841797,0.010008811950683594,4,2,4
55,benchmark-14,0.003002643585205078,0.010008573532104492,4,2,5
56,benchmark-14,0.0035033226013183594,0.010508537292480469,4,2,6
57,benchmark-14,0.0030024051666259766,0.009508371353149414,4,2,7
58,benchmark-14,0.003002643585205078,0.010509252548217773,4,2,8
59,benchmark-14,0.0030028820037841797,0.010509729385375977,4,2,9
60,benchmark-15,0.008507013320922852,0.0370326042175293,10,2,0
61,benchmark-15,0.008507490158081055,0.03603172302246094,10,2,1
62,benchmark-15,0.009007692337036133,0.03653240203857422,10,2,2
63,benchmark-15,0.008506536483764648,0.0365293025970459,10,2,3
64,benchmark-15,0.008507251739501953,0.03653097152709961,10,2,4
65,benchmark-15,0.008507251739501953,0.03703165054321289,10,2,5
66,benchmark-15,0.008507728576660156,0.03753352165222168,10,2,6
67,benchmark-15,0.008507490158081055,0.03753256797790527,10,2,7
68,benchmark-15,0.008507490158081055,0.03653144836425781,10,2,8
69,benchmark-15,0.009007692337036133,0.03753185272216797,10,2,9
70,benchmark-16,0.004504203796386719,0.015013694763183594,5,2,0
71,benchmark-16,0.004503726959228516,0.014511585235595703,5,2,1
72,benchmark-16,0.004503965377807617,0.01501321792602539,5,2,2
73,benchmark-16,0.0040035247802734375,0.014012575149536133,5,2,3
74,benchmark-16,0.0040035247802734375,0.01451253890991211,5,2,4
75,benchmark-16,0.004003763198852539,0.013512372970581055,5,2,5
76,benchmark-16,0.004003763198852539,0.013511180877685547,5,2,6
77,benchmark-16,0.004503488540649414,0.014511585235595703,5,2,7
78,benchmark-16,0.004003763198852539,0.015513420104980469,5,2,8
79,benchmark-16,0.004003763198852539,0.014512300491333008,5,2,9
80,benchmark-17,0.004504203796386719,0.013512134552001953,4,2,0
81,benchmark-17,0.004504203796386719,0.01351165771484375,4,2,1
82,benchmark-17,0.004503726959228516,0.013511180877685547,4,2,2
83,benchmark-17,0.004504203796386719,0.014012813568115234,4,2,3
84,benchmark-17,0.004504203796386719,0.013512134552001953,4,2,4
85,benchmark-17,0.004503726959228516,0.013512134552001953,4,2,5
86,benchmark-17,0.004504203796386719,0.013512134552001953,4,2,6
87,benchmark-17,0.004503726959228516,0.013512611389160156,4,2,7
