,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
106,benchmark-19,0.04003453254699707,0.1841599941253662,12,2,6
107,benchmark-19,0.04303693771362305,0.19116520881652832,12,2,7
108,benchmark-19,0.04053473472595215,0.1916656494140625,12,2,8
109,benchmark-19,0.04053521156311035,0.1866598129272461,12,2,9
110,benchmark-2,0.006505489349365234,0.014512062072753906,3,2,0
111,benchmark-2,0.006505727767944336,0.014512300491333008,3,2,1
112,benchmark-2,0.006508588790893555,0.014014959335327148,3,2,2
113,benchmark-2,0.006505727767944336,0.014513015747070312,3,2,3
114,benchmark-2,0.006505727767944336,0.014011621475219727,3,2,4
115,benchmark-2,0.007006168365478516,0.015512943267822266,3,2,5
116,benchmark-2,0.007005929946899414,0.015514135360717773,3,2,6
117,benchmark-2,0.0065059661865234375,0.015013694763183594,3,2,7
118,benchmark-2,0.007006168365478516,0.015012979507446289,3,2,8
119,benchmark-2,0.006505489349365234,0.014512777328491211,3,2,9
120,benchmark-20,0.009007930755615234,0.02552175521850586,5,2,0
121,benchmark-20,0.009507894515991211,0.02652287483215332,5,2,1
122,benchmark-20,0.009508371353149414,0.026022911071777344,5,2,2
123,benchmark-20,0.009508132934570312,0.02652287483215332,5,2,3
124,benchmark-20,0.009508132934570312,0.026523828506469727,5,2,4
125,benchmark-20,0.009508132934570312,0.02752399444580078,5,2,5
126,benchmark-20,0.009508371353149414,0.026523828506469727,5,2,6
127,benchmark-20,0.009508132934570312,0.02602219581604004,5,2,7
128,benchmark-20,0.010008573532104492,0.0270233154296875,5,2,8
129,benchmark-20,0.009508609771728516,0.02602362632751465,5,2,9
130,benchmark-21,0.003503084182739258,0.010509252548217773,3,4,0
131,benchmark-21,0.0035033226013183594,0.011010169982910156,3,4,1
132,benchmark-21,0.0035028457641601562,0.010509014129638672,3,4,2
133,benchmark-21,0.003503084182739258,0.010509252548217773,3,4,3
134,benchmark-21,0.003503084182739258,0.010509014129638672,3,4,4
135,benchmark-21,0.0035028457641601562,0.010509490966796875,3,4,5
136,benchmark-21,0.003503084182739258,0.010509252548217773,3,4,6
137,benchmark-21,0.003503084182739258,0.010509729385375977,3,4,7
138,benchmark-21,0.003503084182739258,0.010509490966796875,3,4,8
139,benchmark-21,0.0035028457641601562,0.010509014129638672,3,4,9
140,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,0
141,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,1
142,benchmark-22,0.0035026073455810547,0.0035026073455810547,1,4,2
143,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,3
144,benchmark-22,0.0030024051666259766,0.0030024051666259766,1,4,4
145,benchmark-22,0.0030024051666259766,0.0030024051666259766,1,4,5
146,benchmark-22,0.0030024051666259766,0.0030024051666259766,1,4,6
147,benchmark-22,0.003002643585205078,0.003002643585205078,1,4,7
148,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,8
149,benchmark-22,0.0035033226013183594,0.0035033226013183594,1,4,9
150,benchmark-23,0.02852463722229004,0.05354571342468262,4,4,0
151,benchmark-23,0.02902507781982422,0.055048227310180664,4,4,1
152,benchmark-23,0.02802419662475586,0.053046226501464844,4,4,2
153,benchmark-23,0.028524398803710938,0.05404543876647949,4,4,3
154,benchmark-23,0.0295255184173584,0.055547237396240234,4,4,4
155,benchmark-23,0.030025243759155273,0.05654764175415039,4,4,5
156,benchmark-23,0.030025959014892578,0.05604887008666992,4,4,6
157,benchmark-23,0.029525279998779297,0.055547237396240234,4,4,7
158,benchmark-23,0.0295255184173584,0.05704927444458008,4,4,8
159,benchmark-23,0.028524398803710938,0.054047584533691406,4,4,9
160,benchmark-24,0.011509895324707031,0.026523113250732422,4,3,0
161,benchmark-24,0.011509895324707031,0.02552175521850586,4,3,1
162,benchmark-24,0.011509895324707031,0.02652287483215332,4,3,2
163,benchmark-24,0.011509895324707031,0.02652287483215332,4,3,3
164,benchmark-24,0.01150965690612793,0.02552175521850586,4,3,4
165,benchmark-24,0.011009693145751953,0.024521350860595703,4,3,5
166,benchmark-24,0.01100921630859375,0.02502131462097168,4,3,6
167,benchmark-24,0.01150965690612793,0.026021957397460938,4,3,7
168,benchmark-24,0.011509895324707031,0.025022268295288086,4,3,8
169,benchmark-24,0.011009454727172852,0.02502155303955078,4,3,9
170,benchmark-25,0.06905984878540039,0.33779120445251465,15,2,0
171,benchmark-25,0.06205344200134277,0.32828354835510254,15,2,1
172,benchmark-25,0.06205320358276367,0.3217775821685791,15,2,2
173,benchmark-25,0.06355500221252441,0.3197753429412842,15,2,3
174,benchmark-25,0.07256293296813965,0.3412952423095703,15,2,4
175,benchmark-25,0.06805849075317383,0.3518049716949463,15,2,5
176,benchmark-25,0.06605648994445801,0.3297851085662842,15,2,6
177,benchmark-25,0.06455564498901367,0.3312876224517822,15,2,7
178,benchmark-25,0.06405496597290039,0.3237783908843994,15,2,8
179,benchmark-25,0.06205320358276367,0.32778072357177734,15,2,9
180,benchmark-26,0.0070056915283203125,0.021018266677856445,5,4,0
181,benchmark-26,0.007006406784057617,0.021519184112548828,5,4,1
182,benchmark-26,0.0070056915283203125,0.02151775360107422,5,4,2
183,benchmark-26,0.007506608963012695,0.022519588470458984,5,4,3
184,benchmark-26,0.007506847381591797,0.02302074432373047,5,4,4
185,benchmark-26,0.00750732421875,0.02252030372619629,5,4,5
186,benchmark-26,0.007506608963012695,0.022519826889038086,5,4,6
187,benchmark-26,0.0075070858001708984,0.022519826889038086,5,4,7
188,benchmark-26,0.007506132125854492,0.02251887321472168,5,4,8
189,benchmark-26,0.007506847381591797,0.022519350051879883,5,4,9
190,benchmark-27,0.75514817237854,1.3676741123199463,7,8,0
191,benchmark-27,0.7756664752960205,1.3711779117584229,7,8,1
192,benchmark-27,0.7331295013427734,1.290609359741211,7,8,2
193,benchmark-27,0.7356314659118652,1.3211348056793213,7,8,3
194,benchmark-27,0.7416369915008545,1.3426547050476074,7,8,4
195,benchmark-27,0.7361326217651367,1.322636604309082,7,8,5
196,benchmark-27,0.745640754699707,1.3516614437103271,7,8,6
197,benchmark-27,0.817202091217041,1.4862768650054932,7,8,7
198,benchmark-27,0.7386348247528076,1.3446555137634277,7,8,8
199,benchmark-27,0.7116115093231201,1.264087200164795,7,8,9
200,benchmark-3,0.017514944076538086,0.061051368713378906,8,2,0
201,benchmark-3,0.018015623092651367,0.06105303764343262,8,2,1
202,benchmark-3,0.018515825271606445,0.061553001403808594,8,2,2
203,benchmark-3,0.018516063690185547,0.07106351852416992,8,2,3
204,benchmark-3,0.019016027450561523,0.06405448913574219,8,2,4
205,benchmark-3,0.019016504287719727,0.06355595588684082,8,2,5
206,benchmark-3,0.018516063690185547,0.06355595588684082,8,2,6
207,benchmark-3,0.01801586151123047,0.06505799293518066,8,2,7
208,benchmark-3,0.018015146255493164,0.061553239822387695,8,2,8
209,benchmark-3,0.018515825271606445,0.06155276298522949,8,2,9
210,benchmark-4,0.07556486129760742,0.18365788459777832,8,3,0
211,benchmark-4,0.07706594467163086,0.1866600513458252,8,3,1
212,benchmark-4,0.08006882667541504,0.18816208839416504,8,3,2
213,benchmark-4,0.07956814765930176,0.1911630630493164,8,3,3
214,benchmark-4,0.0760655403137207,0.18866348266601562,8,3,4
215,benchmark-4,0.07706618309020996,0.18766140937805176,8,3,5
216,benchmark-4,0.07656574249267578,0.18465828895568848,8,3,6
