,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
0,benchmark-1,0.0035028457641601562,0.01000833511352539,4,2,0
1,benchmark-1,0.0035028457641601562,0.009693384170532227,4,2,1
2,benchmark-1,0.0035028457641601562,0.009507894515991211,4,2,2
3,benchmark-1,0.0035033226013183594,0.010009288787841797,4,2,3
4,benchmark-1,0.0035033226013183594,0.00950765609741211,4,2,4
5,benchmark-1,0.0035028457641601562,0.010007619857788086,4,2,5
6,benchmark-1,0.003503084182739258,0.009508609771728516,4,2,6
7,benchmark-1,0.003503084182739258,0.009508132934570312,4,2,7
8,benchmark-1,0.003002643585205078,0.009006977081298828,4,2,8
9,benchmark-1,0.003503084182739258,0.009508609771728516,4,2,9
10,benchmark-10,0.0030024051666259766,0.005004405975341797,2,4,0
11,benchmark-10,0.003503084182739258,0.0055048465728759766,2,4,1
12,benchmark-10,0.0030024051666259766,0.005004167556762695,2,4,2
13,benchmark-10,0.0035033226013183594,0.0050048828125,2,4,3
14,benchmark-10,0.0030024051666259766,0.005003929138183594,2,4,4
15,benchmark-10,0.0030024051666259766,0.005004167556762695,2,4,5
16,benchmark-10,0.003002643585205078,0.004503965377807617,2,4,6
17,benchmark-10,0.0035028457641601562,0.005504608154296875,2,4,7
18,benchmark-10,0.0030024051666259766,0.004503488540649414,2,4,8
19,benchmark-10,0.003002166748046875,0.005003929138183594,2,4,9
20,benchmark-11,0.005004405975341797,0.009508609771728516,3,4,0
21,benchmark-11,0.005004405975341797,0.009508132934570312,3,4,1
22,benchmark-11,0.005004405975341797,0.010008573532104492,3,4,2
23,benchmark-11,0.0050046443939208984,0.009508371353149414,3,4,3
24,benchmark-11,0.005004405975341797,0.010008096694946289,3,4,4
25,benchmark-11,0.0050046443939208984,0.009508371353149414,3,4,5
26,benchmark-11,0.005003929138183594,0.00950765609741211,3,4,6
27,benchmark-11,0.0055048465728759766,0.009508371353149414,3,4,7
28,benchmark-11,0.005004167556762695,0.009508609771728516,3,4,8
29,benchmark-11,0.005004167556762695,0.010009527206420898,3,4,9
30,benchmark-12,0.0030024051666259766,0.0075070858001708984,3,6,0
31,benchmark-12,0.003002643585205078,0.007006168365478516,3,6,1
32,benchmark-12,0.003002643585205078,0.006505727767944336,3,6,2
33,benchmark-12,0.0030031204223632812,0.007006406784057617,3,6,3
34,benchmark-12,0.003002643585205078,0.0065059661865234375,3,6,4
35,benchmark-12,0.003002643585205078,0.006505727767944336,3,6,5
36,benchmark-12,0.0030024051666259766,0.007006645202636719,3,6,6
37,benchmark-12,0.003002643585205078,0.006506204605102539,3,6,7
38,benchmark-12,0.003002643585205078,0.006505727767944336,3,6,8
39,benchmark-12,0.0030028820037841797,0.007006168365478516,3,6,9
40,benchmark-13,0.005504608154296875,0.014512062072753906,5,2,0
41,benchmark-13,0.005504608154296875,0.015012264251708984,5,2,1
42,benchmark-13,0.005004167556762695,0.014512777328491211,5,2,2
43,benchmark-13,0.005004405975341797,0.015513181686401367,5,2,3
44,benchmark-13,0.0055048465728759766,0.015514612197875977,5,2,4
45,benchmark-13,0.005322694778442383,0.01633310317993164,5,2,5
46,benchmark-13,0.0050046443939208984,0.015012741088867188,5,2,6
47,benchmark-13,0.0050046443939208984,0.01451253890991211,5,2,7
48,benchmark-13,0.005504608154296875,0.015513181686401367,5,2,8
49,benchmark-13,0.0055048465728759766,0.01601433753967285,5,2,9
50,benchmark-14,0.0040035247802734375,0.01050877571105957,4,2,0
51,benchmark-14,0.004003763198852539,0.01000833511352539,4,2,1
52,benchmark-14,0.0040035247802734375,0.010007381439208984,4,2,2
53,benchmark-14,0.0040035247802734375,0.010509014129638672,4,2,3
54,benchmark-14,0.004503726959228516,0.011510610580444336,4,2,4
55,benchmark-14,0.004004240036010742,0.010509729385375977,4,2,5
56,benchmark-14,0.0040035247802734375,0.010509014129638672,4,2,6
57,benchmark-14,0.003503084182739258,0.01050877571105957,4,2,7
58,benchmark-14,0.004003763198852539,0.010509252548217773,4,2,8
59,benchmark-14,0.004503965377807617,0.011008739471435547,4,2,9
60,benchmark-15,0.018015384674072266,0.05704855918884277,8,2,0
61,benchmark-15,0.018015384674072266,0.0590510368347168,8,2,1
62,benchmark-15,0.018515586853027344,0.059050798416137695,8,2,2
63,benchmark-15,0.017515182495117188,0.057050228118896484,8,2,3
64,benchmark-15,0.018015623092651367,0.056549072265625,8,2,4
65,benchmark-15,0.017515182495117188,0.05704998970031738,8,2,5
66,benchmark-15,0.018015623092651367,0.059052467346191406,8,2,6
67,benchmark-15,0.01801586151123047,0.05755186080932617,8,2,7
68,benchmark-15,0.017514705657958984,0.05754971504211426,8,2,8
69,benchmark-15,0.018015384674072266,0.05855059623718262,8,2,9
70,benchmark-16,0.0035033226013183594,0.011509895324707031,5,2,0
71,benchmark-16,0.0035028457641601562,0.01150965690612793,5,2,1
72,benchmark-16,0.003503084182739258,0.012009859085083008,5,2,2
73,benchmark-16,0.003503084182739258,0.011510133743286133,5,2,3
74,benchmark-16,0.004003286361694336,0.011509895324707031,5,2,4
75,benchmark-16,0.003503561019897461,0.01100921630859375,5,2,5
76,benchmark-16,0.003503084182739258,0.011010169982910156,5,2,6
77,benchmark-16,0.003503084182739258,0.011008739471435547,5,2,7
78,benchmark-16,0.0040035247802734375,0.012010574340820312,5,2,8
79,benchmark-16,0.004003286361694336,0.012010574340820312,5,2,9
80,benchmark-17,0.004003763198852539,0.011008739471435547,4,2,0
81,benchmark-17,0.0035028457641601562,0.010009050369262695,4,2,1
82,benchmark-17,0.004166603088378906,0.011173248291015625,4,2,2
83,benchmark-17,0.0035028457641601562,0.010508060455322266,4,2,3
84,benchmark-17,0.004003286361694336,0.012011289596557617,4,2,4
85,benchmark-17,0.0040035247802734375,0.011009693145751953,4,2,5
86,benchmark-17,0.004003047943115234,0.01050877571105957,4,2,6
87,benchmark-17,0.004003286361694336,0.011010169982910156,4,2,7
88,benchmark-17,0.0040035247802734375,0.011010169982910156,4,2,8
89,benchmark-17,0.004004001617431641,0.011009931564331055,4,2,9
90,benchmark-18,0.007506370544433594,0.03503012657165527,9,2,0
91,benchmark-18,0.008006811141967773,0.03694462776184082,9,2,1
92,benchmark-18,0.007506608963012695,0.03452897071838379,9,2,2
93,benchmark-18,0.007506847381591797,0.03403043746948242,9,2,3
94,benchmark-18,0.007506370544433594,0.034529924392700195,9,2,4
95,benchmark-18,0.008007049560546875,0.03653287887573242,9,2,5
96,benchmark-18,0.007506370544433594,0.03452873229980469,9,2,6
97,benchmark-18,0.007506370544433594,0.03502964973449707,9,2,7
98,benchmark-18,0.008006572723388672,0.035529375076293945,9,2,8
99,benchmark-18,0.008006811141967773,0.03552889823913574,9,2,9
100,benchmark-19,0.012511014938354492,0.07005977630615234,12,2,0
101,benchmark-19,0.012511014938354492,0.0715632438659668,12,2,1
102,benchmark-19,0.012010335922241211,0.07055974006652832,12,2,2
103,benchmark-19,0.012510538101196289,0.0710606575012207,12,2,3
104,benchmark-19,0.01201009750366211,0.07055997848510742,12,2,4
105,benchmark-19,0.01201009750366211,0.07005929946899414,12,2,5
106,benchmark-19,0.01251077651977539,0.0710604190826416,12,2,6
107,benchmark-19,0.012010574340820312,0.0690610408782959,12,2,7
108,benchmark-19,0.01251077651977539,0.07109260559082031,12,2,8
109,benchmark-19,0.012010574340820312,0.06855916976928711,12,2,9
110,benchmark-2,0.0025022029876708984,0.006005525588989258,3,2,0
111,benchmark-2,0.0030024051666259766,0.006505250930786133,3,2,1
112,benchmark-2,0.003002643585205078,0.0065059661865234375,3,2,2
113,benchmark-2,0.00250244140625,0.006005287170410156,3,2,3
114,benchmark-2,0.0025022029876708984,0.006005048751831055,3,2,4
115,benchmark-2,0.003002643585205078,0.006505489349365234,3,2,5
116,benchmark-2,0.0030031204223632812,0.006506204605102539,3,2,6
117,benchmark-2,0.002501964569091797,0.006005764007568359,3,2,7
118,benchmark-2,0.0030028820037841797,0.006505489349365234,3,2,8
119,benchmark-2,0.003002643585205078,0.006505727767944336,3,2,9
120,benchmark-20,0.004003047943115234,0.01150965690612793,5,2,0
121,benchmark-20,0.003503084182739258,0.012009859085083008,5,2,1
122,benchmark-20,0.004003763198852539,0.011509418487548828,5,2,2
123,benchmark-20,0.003503084182739258,0.012511014938354492,5,2,3
124,benchmark-20,0.0035028457641601562,0.012009859085083008,5,2,4
125,benchmark-20,0.003503084182739258,0.012010812759399414,5,2,5
126,benchmark-20,0.003503084182739258,0.01150965690612793,5,2,6
127,benchmark-20,0.0035028457641601562,0.011509418487548828,5,2,7
128,benchmark-20,0.0035028457641601562,0.011009693145751953,5,2,8
129,benchmark-20,0.0035028457641601562,0.010508537292480469,5,2,9
130,benchmark-21,0.005504608154296875,0.011509895324707031,3,4,0
131,benchmark-21,0.005504608154296875,0.011008739471435547,3,4,1
132,benchmark-21,0.005504608154296875,0.01050877571105957,3,4,2
133,benchmark-21,0.005505084991455078,0.01050877571105957,3,4,3
134,benchmark-21,0.0055043697357177734,0.010508537292480469,3,4,4
135,benchmark-21,0.0055048465728759766,0.010509252548217773,3,4,5
136,benchmark-21,0.005004167556762695,0.009508371353149414,3,4,6
137,benchmark-21,0.0055043697357177734,0.010509490966796875,3,4,7
138,benchmark-21,0.005504608154296875,0.010509014129638672,3,4,8
139,benchmark-21,0.005504608154296875,0.010509252548217773,3,4,9
140,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,0
141,benchmark-22,0.0020017623901367188,0.0020017623901367188,1,4,1
142,benchmark-22,0.0015017986297607422,0.0015017986297607422,1,4,2
143,benchmark-22,0.001500844955444336,0.001500844955444336,1,4,3
144,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,4
145,benchmark-22,0.0020012855529785156,0.0020012855529785156,1,4,5
146,benchmark-22,0.0020012855529785156,0.0020012855529785156,1,4,6
147,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,7
148,benchmark-22,0.002002716064453125,0.002002716064453125,1,4,8
149,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,9
150,benchmark-23,0.012010335922241211,0.031026840209960938,5,4,0
151,benchmark-23,0.012010335922241211,0.030525922775268555,5,4,1
152,benchmark-23,0.01201009750366211,0.03052687644958496,5,4,2
153,benchmark-23,0.012511014938354492,0.030027389526367188,5,4,3
154,benchmark-23,0.012010335922241211,0.031028032302856445,5,4,4
155,benchmark-23,0.012010574340820312,0.031027793884277344,5,4,5
156,benchmark-23,0.012010335922241211,0.030525684356689453,5,4,6
157,benchmark-23,0.012510538101196289,0.03102564811706543,5,4,7
158,benchmark-23,0.012010574340820312,0.03002643585205078,5,4,8
159,benchmark-23,0.012010574340820312,0.03102707862854004,5,4,9
160,benchmark-24,0.0040035247802734375,0.010008573532104492,4,3,0
161,benchmark-24,0.004503726959228516,0.01150965690612793,4,3,1
162,benchmark-24,0.0040035247802734375,0.010510444641113281,4,3,2
163,benchmark-24,0.004003286361694336,0.010509967803955078,4,3,3
164,benchmark-24,0.004504203796386719,0.011510610580444336,4,3,4
165,benchmark-24,0.004503726959228516,0.010509490966796875,4,3,5
166,benchmark-24,0.0045032501220703125,0.011509418487548828,4,3,6
167,benchmark-24,0.004503488540649414,0.011509180068969727,4,3,7
168,benchmark-24,0.004503488540649414,0.011008977890014648,4,3,8
169,benchmark-24,0.004003286361694336,0.01051020622253418,4,3,9
170,benchmark-25,0.018515825271606445,0.12410688400268555,15,2,0
171,benchmark-25,0.019016504287719727,0.1226050853729248,15,2,1
172,benchmark-25,0.019016504287719727,0.12260556221008301,15,2,2
173,benchmark-25,0.018516063690185547,0.12360572814941406,15,2,3
174,benchmark-25,0.018515825271606445,0.1201026439666748,15,2,4
175,benchmark-25,0.018516063690185547,0.12319207191467285,15,2,5
176,benchmark-25,0.018515825271606445,0.1206045150756836,15,2,6
177,benchmark-25,0.019016504287719727,0.12310671806335449,15,2,7
178,benchmark-25,0.018516063690185547,0.1201028823852539,15,2,8
179,benchmark-25,0.018515825271606445,0.12160348892211914,15,2,9
180,benchmark-26,0.006005048751831055,0.016013383865356445,5,4,0
181,benchmark-26,0.009508371353149414,0.02001786231994629,5,4,1
182,benchmark-26,0.006005287170410156,0.016514301300048828,5,4,2
183,benchmark-26,0.006505727767944336,0.01651477813720703,5,4,3
184,benchmark-26,0.007006168365478516,0.01801776885986328,5,4,4
185,benchmark-26,0.006505727767944336,0.017015457153320312,5,4,5
186,benchmark-26,0.006005287170410156,0.016515254974365234,5,4,6
187,benchmark-26,0.006005287170410156,0.016013383865356445,5,4,7
188,benchmark-26,0.006505727767944336,0.01751422882080078,5,4,8
189,benchmark-26,0.006005287170410156,0.01751542091369629,5,4,9
190,benchmark-27,0.17515063285827637,0.4563925266265869,8,8,0
191,benchmark-27,0.17965435981750488,0.4583930969238281,8,8,1
192,benchmark-27,0.17615127563476562,0.453387975692749,8,8,2
193,benchmark-27,0.17615056037902832,0.45589137077331543,8,8,3
194,benchmark-27,0.17765283584594727,0.4543914794921875,8,8,4
195,benchmark-27,0.18015480041503906,0.4623982906341553,8,8,5
196,benchmark-27,0.17715191841125488,0.45789265632629395,8,8,6
197,benchmark-27,0.16864514350891113,0.43787670135498047,8,8,7
198,benchmark-27,0.17715239524841309,0.45539164543151855,8,8,8
199,benchmark-27,0.17615103721618652,0.45339012145996094,8,8,9
200,benchmark-3,0.0070056915283203125,0.028523921966552734,8,2,0
201,benchmark-3,0.006505489349365234,0.027524232864379883,8,2,1
202,benchmark-3,0.007006168365478516,0.02902388572692871,8,2,2
203,benchmark-3,0.007005929946899414,0.029025793075561523,8,2,3
204,benchmark-3,0.006505727767944336,0.02802419662475586,8,2,4
