,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
41,benchmark-13,0.0050046443939208984,0.015514373779296875,5,2,1
42,benchmark-13,0.005004405975341797,0.014011859893798828,5,2,2
43,benchmark-13,0.005504608154296875,0.015012502670288086,5,2,3
44,benchmark-13,0.005003929138183594,0.015512704849243164,5,2,4
45,benchmark-13,0.005003929138183594,0.015012979507446289,5,2,5
46,benchmark-13,0.0050048828125,0.014014005661010742,5,2,6
47,benchmark-13,0.0055048465728759766,0.016515016555786133,5,2,7
48,benchmark-13,0.0050048828125,0.015514612197875977,5,2,8
49,benchmark-13,0.005504608154296875,0.01551365852355957,5,2,9
50,benchmark-14,0.004002809524536133,0.011008739471435547,4,2,0
51,benchmark-14,0.0035026073455810547,0.01000833511352539,4,2,1
52,benchmark-14,0.003503084182739258,0.010508298873901367,4,2,2
53,benchmark-14,0.004003763198852539,0.010008573532104492,4,2,3
54,benchmark-14,0.003503561019897461,0.010509490966796875,4,2,4
55,benchmark-14,0.0035033226013183594,0.009508371353149414,4,2,5
56,benchmark-14,0.004003286361694336,0.010509490966796875,4,2,6
57,benchmark-14,0.004003763198852539,0.010509729385375977,4,2,7
58,benchmark-14,0.003503084182739258,0.009508132934570312,4,2,8
59,benchmark-14,0.0035028457641601562,0.01000833511352539,4,2,9
60,benchmark-15,0.017514944076538086,0.056047677993774414,8,2,0
61,benchmark-15,0.017514944076538086,0.05654788017272949,8,2,1
62,benchmark-15,0.017515182495117188,0.0565495491027832,8,2,2
63,benchmark-15,0.01801609992980957,0.057050466537475586,8,2,3
64,benchmark-15,0.01701498031616211,0.05604958534240723,8,2,4
65,benchmark-15,0.017014741897583008,0.05554819107055664,8,2,5
66,benchmark-15,0.018015384674072266,0.057769060134887695,8,2,6
67,benchmark-15,0.016513824462890625,0.05604863166809082,8,2,7
68,benchmark-15,0.018015384674072266,0.056549072265625,8,2,8
69,benchmark-15,0.017514705657958984,0.05754852294921875,8,2,9
70,benchmark-16,0.0040035247802734375,0.011509418487548828,5,2,0
71,benchmark-16,0.004004001617431641,0.012009859085083008,5,2,1
72,benchmark-16,0.003503084182739258,0.011510133743286133,5,2,2
73,benchmark-16,0.003503084182739258,0.01150965690612793,5,2,3
74,benchmark-16,0.0035028457641601562,0.01100921630859375,5,2,4
75,benchmark-16,0.003503084182739258,0.011009693145751953,5,2,5
76,benchmark-16,0.0035028457641601562,0.011509895324707031,5,2,6
77,benchmark-16,0.003503084182739258,0.01100921630859375,5,2,7
78,benchmark-16,0.003503084182739258,0.011008262634277344,5,2,8
79,benchmark-16,0.003503084182739258,0.011010408401489258,5,2,9
80,benchmark-17,0.0040035247802734375,0.010509490966796875,4,2,0
81,benchmark-17,0.004003286361694336,0.010508537292480469,4,2,1
82,benchmark-17,0.004003286361694336,0.01050877571105957,4,2,2
83,benchmark-17,0.004004001617431641,0.01050877571105957,4,2,3
84,benchmark-17,0.0035026073455810547,0.010007858276367188,4,2,4
85,benchmark-17,0.0035028457641601562,0.010008096694946289,4,2,5
86,benchmark-17,0.003503084182739258,0.009508371353149414,4,2,6
87,benchmark-17,0.004003286361694336,0.010509490966796875,4,2,7
88,benchmark-17,0.0035028457641601562,0.010008096694946289,4,2,8
89,benchmark-17,0.004003286361694336,0.011509180068969727,4,2,9
90,benchmark-18,0.007506370544433594,0.034528493881225586,9,2,0
91,benchmark-18,0.007505893707275391,0.03502917289733887,9,2,1
92,benchmark-18,0.007506370544433594,0.036531686782836914,9,2,2
93,benchmark-18,0.007506370544433594,0.03553128242492676,9,2,3
94,benchmark-18,0.008006811141967773,0.03603100776672363,9,2,4
95,benchmark-18,0.007506370544433594,0.03502988815307617,9,2,5
96,benchmark-18,0.007506370544433594,0.034029483795166016,9,2,6
97,benchmark-18,0.007506370544433594,0.0345301628112793,9,2,7
98,benchmark-18,0.007006168365478516,0.034029483795166016,9,2,8
99,benchmark-18,0.007005929946899414,0.03502988815307617,9,2,9
100,benchmark-19,0.013010501861572266,0.07206201553344727,12,2,0
101,benchmark-19,0.015012741088867188,0.07506561279296875,12,2,1
102,benchmark-19,0.012010335922241211,0.07056093215942383,12,2,2
103,benchmark-19,0.01201009750366211,0.07105779647827148,12,2,3
104,benchmark-19,0.01251077651977539,0.06905865669250488,12,2,4
105,benchmark-19,0.011510133743286133,0.06755757331848145,12,2,5
106,benchmark-19,0.011509895324707031,0.06755828857421875,12,2,6
107,benchmark-19,0.011509895324707031,0.06845760345458984,12,2,7
108,benchmark-19,0.011510133743286133,0.06655597686767578,12,2,8
109,benchmark-19,0.01201009750366211,0.06605744361877441,12,2,9
110,benchmark-2,0.003002166748046875,0.0065038204193115234,3,2,0
111,benchmark-2,0.00250244140625,0.006005525588989258,3,2,1
112,benchmark-2,0.0030019283294677734,0.0065042972564697266,3,2,2
113,benchmark-2,0.002501964569091797,0.006005287170410156,3,2,3
114,benchmark-2,0.0025017261505126953,0.00600433349609375,3,2,4
115,benchmark-2,0.003002643585205078,0.006005525588989258,3,2,5
116,benchmark-2,0.003002643585205078,0.00650477409362793,3,2,6
117,benchmark-2,0.002501964569091797,0.0060045719146728516,3,2,7
118,benchmark-2,0.0030024051666259766,0.006505727767944336,3,2,8
119,benchmark-2,0.0030028820037841797,0.006505489349365234,3,2,9
120,benchmark-20,0.0035028457641601562,0.011009693145751953,5,2,0
121,benchmark-20,0.0035028457641601562,0.011510372161865234,5,2,1
122,benchmark-20,0.003503084182739258,0.011510848999023438,5,2,2
123,benchmark-20,0.0040035247802734375,0.011509418487548828,5,2,3
124,benchmark-20,0.003503084182739258,0.011009693145751953,5,2,4
125,benchmark-20,0.004003286361694336,0.011009454727172852,5,2,5
126,benchmark-20,0.004003286361694336,0.01150822639465332,5,2,6
127,benchmark-20,0.003503084182739258,0.012010812759399414,5,2,7
128,benchmark-20,0.0035028457641601562,0.011233329772949219,5,2,8
129,benchmark-20,0.003503561019897461,0.012010574340820312,5,2,9
130,benchmark-21,0.0055048465728759766,0.01050877571105957,3,4,0
131,benchmark-21,0.005504608154296875,0.011009454727172852,3,4,1
132,benchmark-21,0.005504608154296875,0.01050877571105957,3,4,2
133,benchmark-21,0.0055048465728759766,0.010509729385375977,3,4,3
134,benchmark-21,0.0055048465728759766,0.011009693145751953,3,4,4
135,benchmark-21,0.005504608154296875,0.010509014129638672,3,4,5
136,benchmark-21,0.005004167556762695,0.010008096694946289,3,4,6
137,benchmark-21,0.0055048465728759766,0.010509014129638672,3,4,7
138,benchmark-21,0.005004405975341797,0.010008573532104492,3,4,8
139,benchmark-21,0.005504608154296875,0.010509252548217773,3,4,9
140,benchmark-22,0.001500844955444336,0.001500844955444336,1,4,0
141,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,1
142,benchmark-22,0.001501321792602539,0.001501321792602539,1,4,2
143,benchmark-22,0.0020017623901367188,0.0020017623901367188,1,4,3
144,benchmark-22,0.001500844955444336,0.001500844955444336,1,4,4
145,benchmark-22,0.0015017986297607422,0.0015017986297607422,1,4,5
146,benchmark-22,0.0015015602111816406,0.0015015602111816406,1,4,6
147,benchmark-22,0.0020012855529785156,0.0020012855529785156,1,4,7
148,benchmark-22,0.002001523971557617,0.002001523971557617,1,4,8
149,benchmark-22,0.001501321792602539,0.001501321792602539,1,4,9
150,benchmark-23,0.012510299682617188,0.030526399612426758,5,4,0
151,benchmark-23,0.012010574340820312,0.03052520751953125,5,4,1
152,benchmark-23,0.012510538101196289,0.031026601791381836,5,4,2
153,benchmark-23,0.012009859085083008,0.030526161193847656,5,4,3
154,benchmark-23,0.012510538101196289,0.031026124954223633,5,4,4
155,benchmark-23,0.011510133743286133,0.029527902603149414,5,4,5
156,benchmark-23,0.012011051177978516,0.03052687644958496,5,4,6
157,benchmark-23,0.012510538101196289,0.03102707862854004,5,4,7
158,benchmark-23,0.012010574340820312,0.03002619743347168,5,4,8
159,benchmark-23,0.012010335922241211,0.031026363372802734,5,4,9
160,benchmark-24,0.004003047943115234,0.010508537292480469,4,3,0
161,benchmark-24,0.004503488540649414,0.012010574340820312,4,3,1
162,benchmark-24,0.004503488540649414,0.011512041091918945,4,3,2
163,benchmark-24,0.004503726959228516,0.011509418487548828,4,3,3
164,benchmark-24,0.004503965377807617,0.011509418487548828,4,3,4
165,benchmark-24,0.0040035247802734375,0.011510848999023438,4,3,5
166,benchmark-24,0.004003286361694336,0.010508298873901367,4,3,6
167,benchmark-24,0.004503726959228516,0.011510133743286133,4,3,7
168,benchmark-24,0.004503488540649414,0.011509418487548828,4,3,8
169,benchmark-24,0.004003047943115234,0.010509252548217773,4,3,9
170,benchmark-25,0.017514944076538086,0.11860203742980957,15,2,0
171,benchmark-25,0.018515825271606445,0.11759805679321289,15,2,1
172,benchmark-25,0.01801586151123047,0.12110376358032227,15,2,2
173,benchmark-25,0.018015623092651367,0.11660075187683105,15,2,3
174,benchmark-25,0.018515825271606445,0.11860179901123047,15,2,4
175,benchmark-25,0.018015384674072266,0.11960244178771973,15,2,5
176,benchmark-25,0.018515825271606445,0.12110400199890137,15,2,6
177,benchmark-25,0.018015384674072266,0.11960172653198242,15,2,7
178,benchmark-25,0.018515348434448242,0.11810159683227539,15,2,8
179,benchmark-25,0.018015623092651367,0.11960196495056152,15,2,9
180,benchmark-26,0.006005287170410156,0.01601409912109375,5,4,0
181,benchmark-26,0.006005048751831055,0.017014741897583008,5,4,1
182,benchmark-26,0.006005287170410156,0.01651453971862793,5,4,2
183,benchmark-26,0.006505489349365234,0.01651453971862793,5,4,3
184,benchmark-26,0.006005287170410156,0.0170133113861084,5,4,4
185,benchmark-26,0.006005287170410156,0.017015457153320312,5,4,5
186,benchmark-26,0.006005525588989258,0.017014741897583008,5,4,6
187,benchmark-26,0.006005287170410156,0.016514062881469727,5,4,7
188,benchmark-26,0.006004810333251953,0.016512393951416016,5,4,8
189,benchmark-26,0.006505489349365234,0.018014907836914062,5,4,9
190,benchmark-27,0.18115568161010742,0.46239709854125977,8,8,0
191,benchmark-27,0.17765307426452637,0.454390287399292,8,8,1
192,benchmark-27,0.18015527725219727,0.45589160919189453,8,8,2
193,benchmark-27,0.1691451072692871,0.44087982177734375,8,8,3
194,benchmark-27,0.17615175247192383,0.4498867988586426,8,8,4
195,benchmark-27,0.17815279960632324,0.4538896083831787,8,8,5
196,benchmark-27,0.17765259742736816,0.4568922519683838,8,8,6
197,benchmark-27,0.17565131187438965,0.4513883590698242,8,8,7
198,benchmark-27,0.18265771865844727,0.4618966579437256,8,8,8
199,benchmark-27,0.17715191841125488,0.44988489151000977,8,8,9
200,benchmark-3,0.006505727767944336,0.028524398803710938,8,2,0
201,benchmark-3,0.006505727767944336,0.027524232864379883,8,2,1
202,benchmark-3,0.0065059661865234375,0.02652263641357422,8,2,2
203,benchmark-3,0.006505489349365234,0.028024673461914062,8,2,3
204,benchmark-3,0.007006168365478516,0.028525590896606445,8,2,4
205,benchmark-3,0.007005929946899414,0.028025388717651367,8,2,5
206,benchmark-3,0.006505489349365234,0.027524709701538086,8,2,6
207,benchmark-3,0.007006168365478516,0.02852487564086914,8,2,7
208,benchmark-3,0.006505489349365234,0.027022838592529297,8,2,8
209,benchmark-3,0.006505727767944336,0.028023719787597656,8,2,9
210,benchmark-4,0.033028364181518555,0.09958600997924805,8,3,0
211,benchmark-4,0.03252768516540527,0.10008573532104492,8,3,1
212,benchmark-4,0.033528804779052734,0.10108590126037598,8,3,2
213,benchmark-4,0.03302812576293945,0.10008597373962402,8,3,3
214,benchmark-4,0.032527923583984375,0.1005866527557373,8,3,4
215,benchmark-4,0.031526803970336914,0.09958672523498535,8,3,5
216,benchmark-4,0.03102707862854004,0.09758496284484863,8,3,6
217,benchmark-4,0.0320279598236084,0.1005866527557373,8,3,7
218,benchmark-4,0.032527923583984375,0.09958553314208984,8,3,8
219,benchmark-4,0.032027482986450195,0.09858512878417969,8,3,9
220,benchmark-5,0.08957719802856445,0.318772554397583,11,4,0
221,benchmark-5,0.08757543563842773,0.3192751407623291,11,4,1
222,benchmark-5,0.08507323265075684,0.314769983291626,11,4,2
223,benchmark-5,0.09057784080505371,0.31276798248291016,11,4,3
224,benchmark-5,0.08907651901245117,0.32277941703796387,11,4,4
225,benchmark-5,0.08957743644714355,0.3212766647338867,11,4,5
226,benchmark-5,0.08757567405700684,0.31326961517333984,11,4,6
227,benchmark-5,0.09107828140258789,0.3297848701477051,11,4,7
228,benchmark-5,0.09458088874816895,0.3292832374572754,11,4,8
229,benchmark-5,0.09207916259765625,0.33478713035583496,11,4,9
230,benchmark-6,0.15363192558288574,0.46790289878845215,9,8,0
231,benchmark-6,0.15363168716430664,0.47240686416625977,9,8,1
232,benchmark-6,0.14762663841247559,0.4468836784362793,9,8,2
233,benchmark-6,0.15563344955444336,0.46039533615112305,9,8,3
234,benchmark-6,0.15863633155822754,0.46990299224853516,9,8,4
235,benchmark-6,0.15663480758666992,0.45839381217956543,9,8,5
236,benchmark-6,0.1571347713470459,0.46289730072021484,9,8,6
237,benchmark-6,0.15513324737548828,0.46540117263793945,9,8,7
238,benchmark-6,0.15663480758666992,0.46740269660949707,9,8,8
239,benchmark-6,0.15563368797302246,0.46740174293518066,9,8,9
240,benchmark-7,0.006005287170410156,0.017014503479003906,5,2,0
241,benchmark-7,0.006005287170410156,0.01701521873474121,5,2,1
242,benchmark-7,0.006005287170410156,0.017015933990478516,5,2,2
243,benchmark-7,0.006005048751831055,0.017015457153320312,5,2,3
244,benchmark-7,0.0065059661865234375,0.017515182495117188,5,2,4
245,benchmark-7,0.006505489349365234,0.017014503479003906,5,2,5
246,benchmark-7,0.006505489349365234,0.018015384674072266,5,2,6
247,benchmark-7,0.006005048751831055,0.017014503479003906,5,2,7
248,benchmark-7,0.0065059661865234375,0.017515182495117188,5,2,8
249,benchmark-7,0.006505489349365234,0.017514944076538086,5,2,9
250,benchmark-8,0.05054473876953125,0.1451258659362793,8,4,0
251,benchmark-8,0.05004286766052246,0.1451246738433838,8,4,1
252,benchmark-8,0.048542022705078125,0.14762639999389648,8,4,2
253,benchmark-8,0.0490422248840332,0.142622709274292,8,4,3
254,benchmark-8,0.05004286766052246,0.1421210765838623,8,4,4
255,benchmark-8,0.05104374885559082,0.14312243461608887,8,4,5
256,benchmark-8,0.0490419864654541,0.14112067222595215,8,4,6
257,benchmark-8,0.048041343688964844,0.13911938667297363,8,4,7
258,benchmark-8,0.0490422248840332,0.1401205062866211,8,4,8
259,benchmark-8,0.04954218864440918,0.1401200294494629,8,4,9
260,benchmark-9,0.03803253173828125,0.10108590126037598,7,4,0
261,benchmark-9,0.03803253173828125,0.10008549690246582,7,4,1
262,benchmark-9,0.04003477096557617,0.10359048843383789,7,4,2
263,benchmark-9,0.03953385353088379,0.10458874702453613,7,4,3
264,benchmark-9,0.04003453254699707,0.10408973693847656,7,4,4
265,benchmark-9,0.04003405570983887,0.10358834266662598,7,4,5
266,benchmark-9,0.03953361511230469,0.10358905792236328,7,4,6
267,benchmark-9,0.039533376693725586,0.10258793830871582,7,4,7
268,benchmark-9,0.03903341293334961,0.10258889198303223,7,4,8
269,benchmark-9,0.03903388977050781,0.10358881950378418,7,4,9
