,benchmark,solution_time,calculation_time,solution_horizon,number_of_robots,attempt
90,benchmark-18,0.008507490158081055,0.04404163360595703,9,2,
91,benchmark-18,0.009508371353149414,0.04404163360595703,9,2,
92,benchmark-18,0.011509895324707031,0.04404163360595703,9,2,
93,benchmark-18,0.009007930755615234,0.04404163360595703,9,2,
94,benchmark-18,0.008507251739501953,0.04404163360595703,9,2,
95,benchmark-18,0.008507490158081055,0.04404163360595703,9,2,
96,benchmark-18,0.008507728576660156,0.04404163360595703,9,2,
97,benchmark-18,0.008007049560546875,0.04404163360595703,9,2,
98,benchmark-18,0.008507251739501953,0.04404163360595703,9,2,
99,benchmark-18,0.008006811141967773,0.04404163360595703,9,2,
100,benchmark-19,0.01301121711730957,0.07556462287902832,12,2,
101,benchmark-19,0.013511419296264648,0.07556462287902832,12,2,
102,benchmark-19,0.01351165771484375,0.07556462287902832,12,2,
103,benchmark-19,0.013010978698730469,0.07556462287902832,12,2,
104,benchmark-19,0.01401209831237793,0.07556462287902832,12,2,
105,benchmark-19,0.013011455535888672,0.07556462287902832,12,2,
106,benchmark-19,0.01901698112487793,0.07556462287902832,12,2,
107,benchmark-19,0.01351165771484375,0.07556462287902832,12,2,
108,benchmark-19,0.012510299682617188,0.07556462287902832,12,2,
109,benchmark-19,0.01301121711730957,0.07556462287902832,12,2,
110,benchmark-2,0.0035028457641601562,0.008507490158081055,3,2,
111,benchmark-2,0.0035028457641601562,0.008507490158081055,3,2,
112,benchmark-2,0.003503084182739258,0.008507490158081055,3,2,
113,benchmark-2,0.0035028457641601562,0.008507490158081055,3,2,
114,benchmark-2,0.0039975643157958984,0.008507490158081055,3,2,
115,benchmark-2,0.003503084182739258,0.008507490158081055,3,2,
116,benchmark-2,0.004003047943115234,0.008507490158081055,3,2,
117,benchmark-2,0.0035028457641601562,0.008507490158081055,3,2,
118,benchmark-2,0.003503084182739258,0.008507490158081055,3,2,
119,benchmark-2,0.0035037994384765625,0.008507490158081055,3,2,
120,benchmark-20,0.004503011703491211,0.01601266860961914,5,2,
121,benchmark-20,0.004503965377807617,0.01601266860961914,5,2,
122,benchmark-20,0.004504680633544922,0.01601266860961914,5,2,
123,benchmark-20,0.005003452301025391,0.01601266860961914,5,2,
124,benchmark-20,0.0050046443939208984,0.01601266860961914,5,2,
125,benchmark-20,0.004504203796386719,0.01601266860961914,5,2,
126,benchmark-20,0.0045032501220703125,0.01601266860961914,5,2,
127,benchmark-20,0.005004167556762695,0.01601266860961914,5,2,
128,benchmark-20,0.005004167556762695,0.01601266860961914,5,2,
129,benchmark-20,0.004503726959228516,0.01601266860961914,5,2,
130,benchmark-21,0.002501964569091797,0.007505893707275391,3,4,
131,benchmark-21,0.002001523971557617,0.007505893707275391,3,4,
132,benchmark-21,0.0025022029876708984,0.007505893707275391,3,4,
133,benchmark-21,0.002501964569091797,0.007505893707275391,3,4,
134,benchmark-21,0.0030024051666259766,0.007505893707275391,3,4,
135,benchmark-21,0.002501964569091797,0.007505893707275391,3,4,
136,benchmark-21,0.00250244140625,0.007505893707275391,3,4,
137,benchmark-21,0.002501964569091797,0.007505893707275391,3,4,
138,benchmark-21,0.0025022029876708984,0.007505893707275391,3,4,
139,benchmark-21,0.00250244140625,0.007505893707275391,3,4,
140,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,
141,benchmark-22,0.00250244140625,0.003503084182739258,1,4,
142,benchmark-22,0.0025014877319335938,0.003503084182739258,1,4,
143,benchmark-22,0.0020017623901367188,0.003503084182739258,1,4,
144,benchmark-22,0.00250244140625,0.003503084182739258,1,4,
145,benchmark-22,0.002501964569091797,0.003503084182739258,1,4,
146,benchmark-22,0.00250244140625,0.003503084182739258,1,4,
147,benchmark-22,0.0025026798248291016,0.003503084182739258,1,4,
148,benchmark-22,0.0025022029876708984,0.003503084182739258,1,4,
149,benchmark-22,0.002001523971557617,0.003503084182739258,1,4,
150,benchmark-23,0.014513254165649414,0.042035579681396484,5,4,
151,benchmark-23,0.015012979507446289,0.042035579681396484,5,4,
152,benchmark-23,0.01401209831237793,0.042035579681396484,5,4,
153,benchmark-23,0.016013622283935547,0.042035579681396484,5,4,
154,benchmark-23,0.01451253890991211,0.042035579681396484,5,4,
155,benchmark-23,0.015012741088867188,0.042035579681396484,5,4,
156,benchmark-23,0.015513420104980469,0.042035579681396484,5,4,
157,benchmark-23,0.014511823654174805,0.042035579681396484,5,4,
158,benchmark-23,0.015513181686401367,0.042035579681396484,5,4,
159,benchmark-23,0.01501321792602539,0.042035579681396484,5,4,
160,benchmark-24,0.004503488540649414,0.013511419296264648,4,3,
161,benchmark-24,0.004504203796386719,0.013511419296264648,4,3,
162,benchmark-24,0.005004167556762695,0.013511419296264648,4,3,
163,benchmark-24,0.00450444221496582,0.013511419296264648,4,3,
164,benchmark-24,0.0045032501220703125,0.013511419296264648,4,3,
165,benchmark-24,0.004503965377807617,0.013511419296264648,4,3,
166,benchmark-24,0.004503488540649414,0.013511419296264648,4,3,
167,benchmark-24,0.004504203796386719,0.013511419296264648,4,3,
168,benchmark-24,0.004504203796386719,0.013511419296264648,4,3,
169,benchmark-24,0.0050046443939208984,0.013511419296264648,4,3,
170,benchmark-25,0.018516063690185547,0.12160563468933105,15,2,
171,benchmark-25,0.018015384674072266,0.12160563468933105,15,2,
172,benchmark-25,0.018515825271606445,0.12160563468933105,15,2,
173,benchmark-25,0.019016265869140625,0.12160563468933105,15,2,
174,benchmark-25,0.02051687240600586,0.12160563468933105,15,2,
175,benchmark-25,0.022019147872924805,0.12160563468933105,15,2,
176,benchmark-25,0.01801586151123047,0.12160563468933105,15,2,
177,benchmark-25,0.01801586151123047,0.12160563468933105,15,2,
178,benchmark-25,0.019016742706298828,0.12160563468933105,15,2,
179,benchmark-25,0.019517183303833008,0.12160563468933105,15,2,
180,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
181,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
182,benchmark-26,0.0030024051666259766,0.014512777328491211,5,4,
183,benchmark-26,0.0035028457641601562,0.014512777328491211,5,4,
184,benchmark-26,0.0035021305084228516,0.014512777328491211,5,4,
185,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
186,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
187,benchmark-26,0.0035028457641601562,0.014512777328491211,5,4,
188,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
189,benchmark-26,0.003503084182739258,0.014512777328491211,5,4,
190,benchmark-27,0.12410616874694824,0.25922131538391113,7,8,
191,benchmark-27,0.12010359764099121,0.25922131538391113,7,8,
192,benchmark-27,0.15163016319274902,0.25922131538391113,7,8,
193,benchmark-27,0.13061189651489258,0.25922131538391113,7,8,
194,benchmark-27,0.13211345672607422,0.25922131538391113,7,8,
195,benchmark-27,0.12360620498657227,0.25922131538391113,7,8,
196,benchmark-27,0.11609959602355957,0.25922131538391113,7,8,
197,benchmark-27,0.12160420417785645,0.25922131538391113,7,8,
198,benchmark-27,0.12160444259643555,0.25922131538391113,7,8,
199,benchmark-27,0.1226053237915039,0.25922131538391113,7,8,
200,benchmark-28,0.0020020008087158203,0.006506204605102539,3,2,
201,benchmark-28,0.002502918243408203,0.006506204605102539,3,2,
202,benchmark-28,0.002001523971557617,0.006506204605102539,3,2,
203,benchmark-28,0.0020017623901367188,0.006506204605102539,3,2,
204,benchmark-28,0.00250244140625,0.006506204605102539,3,2,
205,benchmark-28,0.0020012855529785156,0.006506204605102539,3,2,
206,benchmark-28,0.0025026798248291016,0.006506204605102539,3,2,
207,benchmark-28,0.002001523971557617,0.006506204605102539,3,2,
208,benchmark-28,0.00250244140625,0.006506204605102539,3,2,
209,benchmark-28,0.002501964569091797,0.006506204605102539,3,2,
210,benchmark-29,0.0025017261505126953,0.014012813568115234,5,3,
211,benchmark-29,0.0025026798248291016,0.014012813568115234,5,3,
212,benchmark-29,0.0030031204223632812,0.014012813568115234,5,3,
213,benchmark-29,0.0030024051666259766,0.014012813568115234,5,3,
214,benchmark-29,0.0030028820037841797,0.014012813568115234,5,3,
215,benchmark-29,0.0030028820037841797,0.014012813568115234,5,3,
216,benchmark-29,0.0025026798248291016,0.014012813568115234,5,3,
217,benchmark-29,0.0030024051666259766,0.014012813568115234,5,3,
218,benchmark-29,0.0025017261505126953,0.014012813568115234,5,3,
219,benchmark-29,0.00299835205078125,0.014012813568115234,5,3,
220,benchmark-3,0.007506847381591797,0.03102850914001465,8,2,
221,benchmark-3,0.009007692337036133,0.03102850914001465,8,2,
222,benchmark-3,0.009008169174194336,0.03102850914001465,8,2,
223,benchmark-3,0.008006572723388672,0.03102850914001465,8,2,
224,benchmark-3,0.008006811141967773,0.03102850914001465,8,2,
225,benchmark-3,0.009007692337036133,0.03102850914001465,8,2,
226,benchmark-3,0.009508371353149414,0.03102850914001465,8,2,
227,benchmark-3,0.008507490158081055,0.03102850914001465,8,2,
228,benchmark-3,0.008006811141967773,0.03102850914001465,8,2,
229,benchmark-3,0.008006811141967773,0.03102850914001465,8,2,
230,benchmark-30,0.003503084182739258,0.02301955223083496,7,3,
231,benchmark-30,0.003002166748046875,0.02301955223083496,7,3,
232,benchmark-30,0.0030028820037841797,0.02301955223083496,7,3,
233,benchmark-30,0.003002166748046875,0.02301955223083496,7,3,
234,benchmark-30,0.0035028457641601562,0.02301955223083496,7,3,
235,benchmark-30,0.0035026073455810547,0.02301955223083496,7,3,
236,benchmark-30,0.0035028457641601562,0.02301955223083496,7,3,
237,benchmark-30,0.0030028820037841797,0.02301955223083496,7,3,
238,benchmark-30,0.003503084182739258,0.02301955223083496,7,3,
239,benchmark-30,0.0035033226013183594,0.02301955223083496,7,3,
240,benchmark-31,0.009508132934570312,0.02352166175842285,5,3,
241,benchmark-31,0.009508132934570312,0.02352166175842285,5,3,
242,benchmark-31,0.010008811950683594,0.02352166175842285,5,3,
243,benchmark-31,0.009508371353149414,0.02352166175842285,5,3,
244,benchmark-31,0.010008573532104492,0.02352166175842285,5,3,
245,benchmark-31,0.009508371353149414,0.02352166175842285,5,3,
246,benchmark-31,0.009508132934570312,0.02352166175842285,5,3,
247,benchmark-31,0.009007692337036133,0.02352166175842285,5,3,
248,benchmark-31,0.009508132934570312,0.02352166175842285,5,3,
249,benchmark-31,0.009508132934570312,0.02352166175842285,5,3,
250,benchmark-32,0.0030031204223632812,0.0055048465728759766,2,3,
251,benchmark-32,0.0035026073455810547,0.0055048465728759766,2,3,
252,benchmark-32,0.0030019283294677734,0.0055048465728759766,2,3,
253,benchmark-32,0.0035066604614257812,0.0055048465728759766,2,3,
254,benchmark-32,0.0035026073455810547,0.0055048465728759766,2,3,
255,benchmark-32,0.0030031204223632812,0.0055048465728759766,2,3,
256,benchmark-32,0.003503561019897461,0.0055048465728759766,2,3,
257,benchmark-32,0.0035028457641601562,0.0055048465728759766,2,3,
258,benchmark-32,0.003503084182739258,0.0055048465728759766,2,3,
259,benchmark-32,0.0035033226013183594,0.0055048465728759766,2,3,
260,benchmark-33,0.0025005340576171875,0.010007143020629883,4,3,
261,benchmark-33,0.00250244140625,0.010007143020629883,4,3,
262,benchmark-33,0.0025026798248291016,0.010007143020629883,4,3,
263,benchmark-33,0.0025022029876708984,0.010007143020629883,4,3,
264,benchmark-33,0.003002643585205078,0.010007143020629883,4,3,
265,benchmark-33,0.00250244140625,0.010007143020629883,4,3,
266,benchmark-33,0.002501964569091797,0.010007143020629883,4,3,
267,benchmark-33,0.0025026798248291016,0.010007143020629883,4,3,
268,benchmark-33,0.00250244140625,0.010007143020629883,4,3,
269,benchmark-33,0.0025022029876708984,0.010007143020629883,4,3,
270,benchmark-34,0.0020017623901367188,0.008007049560546875,4,3,
271,benchmark-34,0.0025022029876708984,0.008007049560546875,4,3,
272,benchmark-34,0.002001523971557617,0.008007049560546875,4,3,
273,benchmark-34,0.00250244140625,0.008007049560546875,4,3,
274,benchmark-34,0.0025017261505126953,0.008007049560546875,4,3,
275,benchmark-34,0.0020017623901367188,0.008007049560546875,4,3,
276,benchmark-34,0.0025017261505126953,0.008007049560546875,4,3,
277,benchmark-34,0.0025022029876708984,0.008007049560546875,4,3,
278,benchmark-34,0.0025022029876708984,0.008007049560546875,4,3,
279,benchmark-34,0.00250244140625,0.008007049560546875,4,3,
280,benchmark-35,0.0030028820037841797,0.024021148681640625,8,3,
281,benchmark-35,0.003503084182739258,0.024021148681640625,8,3,
282,benchmark-35,0.003002166748046875,0.024021148681640625,8,3,
283,benchmark-35,0.0029926300048828125,0.024021148681640625,8,3,
284,benchmark-35,0.003002643585205078,0.024021148681640625,8,3,
285,benchmark-35,0.0030028820037841797,0.024021148681640625,8,3,
286,benchmark-35,0.003002643585205078,0.024021148681640625,8,3,
287,benchmark-35,0.0030028820037841797,0.024021148681640625,8,3,
288,benchmark-35,0.003002643585205078,0.024021148681640625,8,3,
289,benchmark-35,0.003002166748046875,0.024021148681640625,8,3,
290,benchmark-36,0.0055048465728759766,0.01951742172241211,6,3,
291,benchmark-36,0.006005048751831055,0.01951742172241211,6,3,
292,benchmark-36,0.005505084991455078,0.01951742172241211,6,3,
293,benchmark-36,0.005505084991455078,0.01951742172241211,6,3,
294,benchmark-36,0.005504608154296875,0.01951742172241211,6,3,
295,benchmark-36,0.0055043697357177734,0.01951742172241211,6,3,
296,benchmark-36,0.006005048751831055,0.01951742172241211,6,3,
297,benchmark-36,0.0055048465728759766,0.01951742172241211,6,3,
298,benchmark-36,0.005504131317138672,0.01951742172241211,6,3,
299,benchmark-36,0.0055048465728759766,0.01951742172241211,6,3,
300,benchmark-37,0.0035028457641601562,0.011509895324707031,4,3,
301,benchmark-37,0.0030014514923095703,0.011509895324707031,4,3,
302,benchmark-37,0.0035033226013183594,0.011509895324707031,4,3,
303,benchmark-37,0.0035028457641601562,0.011509895324707031,4,3,
304,benchmark-37,0.003002643585205078,0.011509895324707031,4,3,
305,benchmark-37,0.003503084182739258,0.011509895324707031,4,3,
306,benchmark-37,0.003002166748046875,0.011509895324707031,4,3,
307,benchmark-37,0.0035028457641601562,0.011509895324707031,4,3,
308,benchmark-37,0.0030024051666259766,0.011509895324707031,4,3,
309,benchmark-37,0.003002643585205078,0.011509895324707031,4,3,
310,benchmark-38,0.003002643585205078,0.023018836975097656,8,3,
311,benchmark-38,0.0025022029876708984,0.023018836975097656,8,3,
312,benchmark-38,0.0030024051666259766,0.023018836975097656,8,3,
313,benchmark-38,0.0030028820037841797,0.023018836975097656,8,3,
314,benchmark-38,0.0025022029876708984,0.023018836975097656,8,3,
315,benchmark-38,0.0025022029876708984,0.023018836975097656,8,3,
316,benchmark-38,0.0035028457641601562,0.023018836975097656,8,3,
317,benchmark-38,0.003003835678100586,0.023018836975097656,8,3,
318,benchmark-38,0.0030024051666259766,0.023018836975097656,8,3,
319,benchmark-38,0.003002643585205078,0.023018836975097656,8,3,
320,benchmark-39,0.005004405975341797,0.05254387855529785,13,5,
321,benchmark-39,0.005003929138183594,0.05254387855529785,13,5,
322,benchmark-39,0.004503965377807617,0.05254387855529785,13,5,
323,benchmark-39,0.005003690719604492,0.05254387855529785,13,5,
324,benchmark-39,0.005004167556762695,0.05254387855529785,13,5,
325,benchmark-39,0.004503726959228516,0.05254387855529785,13,5,
326,benchmark-39,0.004503965377807617,0.05254387855529785,13,5,
327,benchmark-39,0.004503488540649414,0.05254387855529785,13,5,
328,benchmark-39,0.004503488540649414,0.05254387855529785,13,5,
329,benchmark-39,0.004002809524536133,0.05254387855529785,13,5,
330,benchmark-4,0.020517826080322266,0.06805992126464844,8,3,
331,benchmark-4,0.021518707275390625,0.06805992126464844,8,3,
332,benchmark-4,0.020016908645629883,0.06805992126464844,8,3,
333,benchmark-4,0.021518945693969727,0.06805992126464844,8,3,
334,benchmark-4,0.019516706466674805,0.06805992126464844,8,3,
335,benchmark-4,0.02301931381225586,0.06805992126464844,8,3,
336,benchmark-4,0.022519588470458984,0.06805992126464844,8,3,
337,benchmark-4,0.019516468048095703,0.06805992126464844,8,3,
338,benchmark-4,0.019016027450561523,0.06805992126464844,8,3,
339,benchmark-4,0.019516944885253906,0.06805992126464844,8,3,
340,benchmark-40,0.04754066467285156,0.13311409950256348,9,5,
341,benchmark-40,0.04754066467285156,0.13311409950256348,9,5,
342,benchmark-40,0.0540471076965332,0.13311409950256348,9,5,
343,benchmark-40,0.060051679611206055,0.13311409950256348,9,5,
344,benchmark-40,0.044538021087646484,0.13311409950256348,9,5,
345,benchmark-40,0.04603981971740723,0.13311409950256348,9,5,
346,benchmark-40,0.04754066467285156,0.13311409950256348,9,5,
347,benchmark-40,0.04954242706298828,0.13311409950256348,9,5,
348,benchmark-40,0.04754066467285156,0.13311409950256348,9,5,
349,benchmark-40,0.04704022407531738,0.13311409950256348,9,5,
350,benchmark-41,0.0035028457641601562,0.018515586853027344,6,5,
351,benchmark-41,0.003002166748046875,0.018515586853027344,6,5,
352,benchmark-41,0.003503561019897461,0.018515586853027344,6,5,
353,benchmark-41,0.003002166748046875,0.018515586853027344,6,5,
354,benchmark-41,0.0030024051666259766,0.018515586853027344,6,5,
355,benchmark-41,0.003002643585205078,0.018515586853027344,6,5,
356,benchmark-41,0.0030028820037841797,0.018515586853027344,6,5,
357,benchmark-41,0.0030028820037841797,0.018515586853027344,6,5,
358,benchmark-41,0.0035028457641601562,0.018515586853027344,6,5,
359,benchmark-41,0.0035028457641601562,0.018515586853027344,6,5,
360,benchmark-42,0.24971437454223633,0.5054335594177246,10,5,
361,benchmark-42,0.21968770027160645,0.5054335594177246,10,5,
362,benchmark-42,0.23670434951782227,0.5054335594177246,10,5,
363,benchmark-42,0.2477123737335205,0.5054335594177246,10,5,
364,benchmark-42,0.23019814491271973,0.5054335594177246,10,5,
365,benchmark-42,0.22669553756713867,0.5054335594177246,10,5,
366,benchmark-42,0.22469258308410645,0.5054335594177246,10,5,
367,benchmark-42,0.22018885612487793,0.5054335594177246,10,5,
368,benchmark-42,0.21768689155578613,0.5054335594177246,10,5,
369,benchmark-42,0.20917940139770508,0.5054335594177246,10,5,
370,benchmark-43,0.0035028457641601562,0.020017385482788086,6,5,
371,benchmark-43,0.003503561019897461,0.020017385482788086,6,5,
372,benchmark-43,0.003503084182739258,0.020017385482788086,6,5,
373,benchmark-43,0.003503084182739258,0.020017385482788086,6,5,
374,benchmark-43,0.0035028457641601562,0.020017385482788086,6,5,
375,benchmark-43,0.003002643585205078,0.020017385482788086,6,5,
376,benchmark-43,0.003503084182739258,0.020017385482788086,6,5,
377,benchmark-43,0.003002643585205078,0.020017385482788086,6,5,
378,benchmark-43,0.003502368927001953,0.020017385482788086,6,5,
379,benchmark-43,0.003002166748046875,0.020017385482788086,6,5,
380,benchmark-44,0.005004167556762695,0.06255269050598145,13,5,
381,benchmark-44,0.005004167556762695,0.06255269050598145,13,5,
382,benchmark-44,0.005004405975341797,0.06255269050598145,13,5,
383,benchmark-44,0.005505084991455078,0.06255269050598145,13,5,
384,benchmark-44,0.0055048465728759766,0.06255269050598145,13,5,
385,benchmark-44,0.0055048465728759766,0.06255269050598145,13,5,
386,benchmark-44,0.0055048465728759766,0.06255269050598145,13,5,
387,benchmark-44,0.006005287170410156,0.06255269050598145,13,5,
388,benchmark-44,0.005004405975341797,0.06255269050598145,13,5,
389,benchmark-44,0.005004405975341797,0.06255269050598145,13,5,
390,benchmark-45,0.005004405975341797,0.09608268737792969,19,5,
391,benchmark-45,0.00550389289855957,0.09608268737792969,19,5,
392,benchmark-45,0.0055048465728759766,0.09608268737792969,19,5,
393,benchmark-45,0.005504608154296875,0.09608268737792969,19,5,
394,benchmark-45,0.005004167556762695,0.09608268737792969,19,5,
395,benchmark-45,0.006005525588989258,0.09608268737792969,19,5,
396,benchmark-45,0.0060045719146728516,0.09608268737792969,19,5,
397,benchmark-45,0.005505561828613281,0.09608268737792969,19,5,
398,benchmark-45,0.006005764007568359,0.09608268737792969,19,5,
399,benchmark-45,0.0050046443939208984,0.09608268737792969,19,5,
400,benchmark-46,0.004003286361694336,0.046540021896362305,13,5,
401,benchmark-46,0.004003763198852539,0.046540021896362305,13,5,
402,benchmark-46,0.004004001617431641,0.046540021896362305,13,5,
403,benchmark-46,0.004003286361694336,0.046540021896362305,13,5,
404,benchmark-46,0.003503084182739258,0.046540021896362305,13,5,
405,benchmark-46,0.0040035247802734375,0.046540021896362305,13,5,
406,benchmark-46,0.0040035247802734375,0.046540021896362305,13,5,
407,benchmark-46,0.0040035247802734375,0.046540021896362305,13,5,
408,benchmark-46,0.004003763198852539,0.046540021896362305,13,5,
409,benchmark-46,0.004003286361694336,0.046540021896362305,13,5,
410,benchmark-47,0.1621387004852295,0.35530877113342285,10,6,
411,benchmark-47,0.16314029693603516,0.35530877113342285,10,6,
412,benchmark-47,0.16364097595214844,0.35530877113342285,10,6,
413,benchmark-47,0.16063833236694336,0.35530877113342285,10,6,
414,benchmark-47,0.1571345329284668,0.35530877113342285,10,6,
415,benchmark-47,0.1621391773223877,0.35530877113342285,10,6,
416,benchmark-47,0.16263961791992188,0.35530877113342285,10,6,
417,benchmark-47,0.16313958168029785,0.35530877113342285,10,6,
418,benchmark-47,0.1746504306793213,0.35530877113342285,10,6,
419,benchmark-47,0.17565155029296875,0.35530877113342285,10,6,
420,benchmark-48,0.11259675025939941,0.3242795467376709,14,6,
421,benchmark-48,0.11610007286071777,0.3242795467376709,14,6,
422,benchmark-48,0.10959410667419434,0.3242795467376709,14,6,
423,benchmark-48,0.10859322547912598,0.3242795467376709,14,6,
424,benchmark-48,0.11409878730773926,0.3242795467376709,14,6,
425,benchmark-48,0.11459898948669434,0.3242795467376709,14,6,
426,benchmark-48,0.10959362983703613,0.3242795467376709,14,6,
427,benchmark-48,0.11209654808044434,0.3242795467376709,14,6,
428,benchmark-48,0.11710023880004883,0.3242795467376709,14,6,
429,benchmark-48,0.11960244178771973,0.3242795467376709,14,6,
430,benchmark-49,0.10358905792236328,0.2817416191101074,9,6,
