,benchmark,solution_time,calculation_time,solution_horizon,number_of_robots,attempt
328,benchmark-39,1.0759239196777344,3.2147605419158936,13,5,
329,benchmark-39,1.1019463539123535,3.2147605419158936,13,5,
330,benchmark-4,0.03252768516540527,0.09708380699157715,8,3,
331,benchmark-4,0.031026601791381836,0.09708380699157715,8,3,
332,benchmark-4,0.031526803970336914,0.09708380699157715,8,3,
333,benchmark-4,0.03152728080749512,0.09708380699157715,8,3,
334,benchmark-4,0.03152775764465332,0.09708380699157715,8,3,
335,benchmark-4,0.0320279598236084,0.09708380699157715,8,3,
336,benchmark-4,0.031527042388916016,0.09708380699157715,8,3,
337,benchmark-4,0.031526803970336914,0.09708380699157715,8,3,
338,benchmark-4,0.03252744674682617,0.09708380699157715,8,3,
339,benchmark-4,0.03152775764465332,0.09708380699157715,8,3,
340,benchmark-40,0.26122426986694336,0.6970987319946289,9,5,
341,benchmark-40,0.2577211856842041,0.6970987319946289,9,5,
342,benchmark-40,0.26873111724853516,0.6970987319946289,9,5,
343,benchmark-40,0.25872230529785156,0.6970987319946289,9,5,
344,benchmark-40,0.26172494888305664,0.6970987319946289,9,5,
345,benchmark-40,0.2572212219238281,0.6970987319946289,9,5,
346,benchmark-40,0.2622246742248535,0.6970987319946289,9,5,
347,benchmark-40,0.25872230529785156,0.6970987319946289,9,5,
348,benchmark-40,0.25121617317199707,0.6970987319946289,9,5,
349,benchmark-40,0.25171589851379395,0.6970987319946289,9,5,
350,benchmark-41,0.07406377792358398,0.1446242332458496,6,5,
351,benchmark-41,0.07706618309020996,0.1446242332458496,6,5,
352,benchmark-41,0.0735630989074707,0.1446242332458496,6,5,
353,benchmark-41,0.07506418228149414,0.1446242332458496,6,5,
354,benchmark-41,0.07706570625305176,0.1446242332458496,6,5,
355,benchmark-41,0.0735633373260498,0.1446242332458496,6,5,
356,benchmark-41,0.07656550407409668,0.1446242332458496,6,5,
357,benchmark-41,0.0760650634765625,0.1446242332458496,6,5,
358,benchmark-41,0.07506561279296875,0.1446242332458496,6,5,
359,benchmark-41,0.07256221771240234,0.1446242332458496,6,5,
360,benchmark-42,0.8036901950836182,2.0587692260742188,10,5,
361,benchmark-42,0.7811706066131592,2.0587692260742188,10,5,
362,benchmark-42,0.7991864681243896,2.0587692260742188,10,5,
363,benchmark-42,0.7906789779663086,2.0587692260742188,10,5,
364,benchmark-42,0.7761669158935547,2.0587692260742188,10,5,
365,benchmark-42,0.7941818237304688,2.0587692260742188,10,5,
366,benchmark-42,0.8031895160675049,2.0587692260742188,10,5,
367,benchmark-42,0.7946822643280029,2.0587692260742188,10,5,
368,benchmark-42,0.774665117263794,2.0587692260742188,10,5,
369,benchmark-42,0.7936809062957764,2.0587692260742188,10,5,
370,benchmark-43,0.10509014129638672,0.19316673278808594,6,5,
371,benchmark-43,0.10308837890625,0.19316673278808594,6,5,
372,benchmark-43,0.10358929634094238,0.19316673278808594,6,5,
373,benchmark-43,0.10208797454833984,0.19316673278808594,6,5,
374,benchmark-43,0.09958600997924805,0.19316673278808594,6,5,
375,benchmark-43,0.1005864143371582,0.19316673278808594,6,5,
376,benchmark-43,0.10408949851989746,0.19316673278808594,6,5,
377,benchmark-43,0.10509014129638672,0.19316673278808594,6,5,
378,benchmark-43,0.10258817672729492,0.19316673278808594,6,5,
379,benchmark-43,0.10408949851989746,0.19316673278808594,6,5,
380,benchmark-44,2.2088968753814697,6.4515392780303955,13,5,
381,benchmark-44,2.187877893447876,6.4515392780303955,13,5,
382,benchmark-44,2.19838809967041,6.4515392780303955,13,5,
383,benchmark-44,2.175367832183838,6.4515392780303955,13,5,
384,benchmark-44,2.186877727508545,6.4515392780303955,13,5,
385,benchmark-44,2.1938838958740234,6.4515392780303955,13,5,
386,benchmark-44,2.2058935165405273,6.4515392780303955,13,5,
387,benchmark-44,2.1918821334838867,6.4515392780303955,13,5,
388,benchmark-44,2.186877489089966,6.4515392780303955,13,5,
389,benchmark-44,2.19088077545166,6.4515392780303955,13,5,
390,benchmark-45,8.182025671005249,32.58498167991638,19,5,
391,benchmark-45,7.971844911575317,32.58498167991638,19,5,
392,benchmark-45,9.119330406188965,32.58498167991638,19,5,
393,benchmark-45,9.82043170928955,32.58498167991638,19,5,
394,benchmark-45,10.916373252868652,32.58498167991638,19,5,
395,benchmark-45,9.447112321853638,32.58498167991638,19,5,
396,benchmark-45,8.838088750839233,32.58498167991638,19,5,
397,benchmark-45,8.76352596282959,32.58498167991638,19,5,
398,benchmark-45,9.203402042388916,32.58498167991638,19,5,
399,benchmark-45,9.43309998512268,32.58498167991638,19,5,
400,benchmark-46,1.1339735984802246,4.084508419036865,13,5,
401,benchmark-46,1.1494872570037842,4.084508419036865,13,5,
402,benchmark-46,1.1299700736999512,4.084508419036865,13,5,
403,benchmark-46,1.1554920673370361,4.084508419036865,13,5,
404,benchmark-46,1.1479854583740234,4.084508419036865,13,5,
405,benchmark-46,1.1574938297271729,4.084508419036865,13,5,
406,benchmark-46,1.1339735984802246,4.084508419036865,13,5,
407,benchmark-46,1.1214625835418701,4.084508419036865,13,5,
408,benchmark-46,1.1139602661132812,4.084508419036865,13,5,
409,benchmark-46,1.1344740390777588,4.084508419036865,13,5,
410,benchmark-47,0.8442244529724121,2.109311103820801,10,6,
411,benchmark-47,0.8977711200714111,2.109311103820801,10,6,
412,benchmark-47,0.8597385883331299,2.109311103820801,10,6,
413,benchmark-47,0.8377194404602051,2.109311103820801,10,6,
414,benchmark-47,0.8412225246429443,2.109311103820801,10,6,
415,benchmark-47,0.8447253704071045,2.109311103820801,10,6,
416,benchmark-47,0.8567357063293457,2.109311103820801,10,6,
417,benchmark-47,0.8372182846069336,2.109311103820801,10,6,
418,benchmark-47,0.837719202041626,2.109311103820801,10,6,
419,benchmark-47,0.8317139148712158,2.109311103820801,10,6,
420,benchmark-48,2.6883082389831543,9.125833988189697,14,6,
421,benchmark-48,2.7533645629882812,9.125833988189697,14,6,
422,benchmark-48,2.794900417327881,9.125833988189697,14,6,
423,benchmark-48,2.893484115600586,9.125833988189697,14,6,
424,benchmark-48,2.9385225772857666,9.125833988189697,14,6,
